family,kind,scenario,category_id,numeric_pass,baseline_pass,frozen_review_followup
core,window,core_1y,N0269,True,True,False
core,window,core_1y,N0315,True,True,False
core,window,core_1y,N0332,True,False,False
core,window,core_1y,N0343,True,False,False
core,window,core_1y,N0473,True,False,False
core,window,core_1y,N0474,True,True,True
core,window,core_1y,N0493,True,True,False
core,window,core_5y,N0038,False,True,False
core,window,core_5y,N0070,False,True,False
core,window,core_5y,N0166,False,True,False
core,window,core_5y,N0172,False,True,True
core,window,core_5y,N0269,False,True,False
core,window,core_5y,N0315,True,True,False
core,window,core_5y,N0474,False,True,True
core,window,core_5y,N0493,False,True,False
emerging,window,baseline_2y_omit_None,N0087,True,True,False
emerging,window,baseline_2y_omit_None,N0127,True,False,False
emerging,window,baseline_2y_omit_None,N0138,True,True,False
emerging,window,baseline_2y_omit_None,N0155,True,True,True
emerging,window,baseline_2y_omit_None,N0160,True,True,False
emerging,window,baseline_2y_omit_None,N0166,True,True,False
emerging,window,baseline_2y_omit_None,N0186,True,True,False
emerging,window,baseline_2y_omit_None,N0193,True,True,False
emerging,window,baseline_2y_omit_None,N0195,False,True,True
emerging,window,baseline_2y_omit_None,N0251,True,False,False
emerging,window,baseline_2y_omit_None,N0254,True,True,True
emerging,window,baseline_2y_omit_None,N0265,True,True,False
emerging,window,baseline_2y_omit_None,N0293,False,True,False
emerging,window,baseline_2y_omit_None,N0332,True,True,False
emerging,window,baseline_2y_omit_None,N0337,True,True,True
emerging,window,baseline_2y_omit_None,N0339,True,True,False
emerging,window,baseline_2y_omit_None,N0343,True,True,False
emerging,window,baseline_2y_omit_None,N0354,True,False,False
emerging,window,baseline_2y_omit_None,N0358,True,True,False
emerging,window,baseline_2y_omit_None,N0369,True,True,False
emerging,window,baseline_2y_omit_None,N0381,True,True,False
emerging,window,baseline_2y_omit_None,N0388,True,True,True
emerging,window,baseline_2y_omit_None,N0395,True,True,True
emerging,window,baseline_2y_omit_None,N0408,False,True,False
emerging,window,baseline_2y_omit_None,N0409,True,True,True
emerging,window,baseline_2y_omit_None,N0432,True,True,False
emerging,window,baseline_2y_omit_None,N0443,True,True,False
emerging,window,baseline_2y_omit_None,N0446,True,True,False
emerging,window,baseline_2y_omit_None,N0458,False,True,False
emerging,window,baseline_2y_omit_None,N0470,True,True,True
emerging,window,baseline_2y_omit_None,N0473,True,True,False
emerging,window,baseline_2y_omit_None,N0476,True,False,False
emerging,window,baseline_2y_omit_None,N0493,True,True,False
emerging,window,baseline_4y_omit_None,N0087,True,True,False
emerging,window,baseline_4y_omit_None,N0138,True,True,False
emerging,window,baseline_4y_omit_None,N0155,False,True,True
emerging,window,baseline_4y_omit_None,N0160,True,True,False
emerging,window,baseline_4y_omit_None,N0166,True,True,False
emerging,window,baseline_4y_omit_None,N0186,True,True,False
emerging,window,baseline_4y_omit_None,N0193,True,True,False
emerging,window,baseline_4y_omit_None,N0195,True,True,True
emerging,window,baseline_4y_omit_None,N0254,True,True,True
emerging,window,baseline_4y_omit_None,N0265,True,True,False
emerging,window,baseline_4y_omit_None,N0293,True,True,False
emerging,window,baseline_4y_omit_None,N0332,True,True,False
emerging,window,baseline_4y_omit_None,N0337,True,True,True
emerging,window,baseline_4y_omit_None,N0339,True,True,False
emerging,window,baseline_4y_omit_None,N0343,True,True,False
emerging,window,baseline_4y_omit_None,N0358,True,True,False
emerging,window,baseline_4y_omit_None,N0369,True,True,False
emerging,window,baseline_4y_omit_None,N0381,True,True,False
emerging,window,baseline_4y_omit_None,N0388,True,True,True
emerging,window,baseline_4y_omit_None,N0395,True,True,True
emerging,window,baseline_4y_omit_None,N0408,False,True,False
emerging,window,baseline_4y_omit_None,N0409,True,True,True
emerging,window,baseline_4y_omit_None,N0432,True,True,False
emerging,window,baseline_4y_omit_None,N0443,False,True,False
emerging,window,baseline_4y_omit_None,N0446,True,True,False
emerging,window,baseline_4y_omit_None,N0458,True,True,False
emerging,window,baseline_4y_omit_None,N0470,True,True,True
emerging,window,baseline_4y_omit_None,N0473,True,True,False
emerging,window,baseline_4y_omit_None,N0493,True,True,False
emerging,window,baseline_3y_omit_1,N0087,True,True,False
emerging,window,baseline_3y_omit_1,N0138,True,True,False
emerging,window,baseline_3y_omit_1,N0155,True,True,True
emerging,window,baseline_3y_omit_1,N0160,False,True,False
emerging,window,baseline_3y_omit_1,N0166,True,True,False
emerging,window,baseline_3y_omit_1,N0186,True,True,False
emerging,window,baseline_3y_omit_1,N0193,True,True,False
emerging,window,baseline_3y_omit_1,N0195,True,True,True
emerging,window,baseline_3y_omit_1,N0254,True,True,True
emerging,window,baseline_3y_omit_1,N0265,True,True,False
emerging,window,baseline_3y_omit_1,N0293,True,True,False
emerging,window,baseline_3y_omit_1,N0332,True,True,False
emerging,window,baseline_3y_omit_1,N0337,True,True,True
emerging,window,baseline_3y_omit_1,N0339,True,True,False
emerging,window,baseline_3y_omit_1,N0343,True,True,False
emerging,window,baseline_3y_omit_1,N0358,True,True,False
emerging,window,baseline_3y_omit_1,N0369,True,True,False
emerging,window,baseline_3y_omit_1,N0381,False,True,False
emerging,window,baseline_3y_omit_1,N0388,True,True,True
emerging,window,baseline_3y_omit_1,N0395,True,True,True
emerging,window,baseline_3y_omit_1,N0408,False,True,False
emerging,window,baseline_3y_omit_1,N0409,False,True,True
emerging,window,baseline_3y_omit_1,N0432,True,True,False
emerging,window,baseline_3y_omit_1,N0443,False,True,False
emerging,window,baseline_3y_omit_1,N0446,True,True,False
emerging,window,baseline_3y_omit_1,N0458,True,True,False
emerging,window,baseline_3y_omit_1,N0470,True,True,True
emerging,window,baseline_3y_omit_1,N0473,True,True,False
emerging,window,baseline_3y_omit_1,N0493,True,True,False
emerging,window,baseline_3y_omit_2,N0087,True,True,False
emerging,window,baseline_3y_omit_2,N0138,True,True,False
emerging,window,baseline_3y_omit_2,N0146,True,False,False
emerging,window,baseline_3y_omit_2,N0155,True,True,True
emerging,window,baseline_3y_omit_2,N0160,True,True,False
emerging,window,baseline_3y_omit_2,N0166,True,True,False
emerging,window,baseline_3y_omit_2,N0186,True,True,False
emerging,window,baseline_3y_omit_2,N0193,True,True,False
emerging,window,baseline_3y_omit_2,N0195,False,True,True
emerging,window,baseline_3y_omit_2,N0254,True,True,True
emerging,window,baseline_3y_omit_2,N0265,True,True,False
emerging,window,baseline_3y_omit_2,N0293,True,True,False
emerging,window,baseline_3y_omit_2,N0313,True,False,False
emerging,window,baseline_3y_omit_2,N0332,True,True,False
emerging,window,baseline_3y_omit_2,N0337,True,True,True
emerging,window,baseline_3y_omit_2,N0339,True,True,False
emerging,window,baseline_3y_omit_2,N0343,True,True,False
emerging,window,baseline_3y_omit_2,N0354,True,False,False
emerging,window,baseline_3y_omit_2,N0358,True,True,False
emerging,window,baseline_3y_omit_2,N0369,False,True,False
emerging,window,baseline_3y_omit_2,N0381,True,True,False
emerging,window,baseline_3y_omit_2,N0388,True,True,True
emerging,window,baseline_3y_omit_2,N0395,True,True,True
emerging,window,baseline_3y_omit_2,N0408,False,True,False
emerging,window,baseline_3y_omit_2,N0409,True,True,True
emerging,window,baseline_3y_omit_2,N0432,True,True,False
emerging,window,baseline_3y_omit_2,N0443,False,True,False
emerging,window,baseline_3y_omit_2,N0446,True,True,False
emerging,window,baseline_3y_omit_2,N0451,True,False,False
emerging,window,baseline_3y_omit_2,N0458,True,True,False
emerging,window,baseline_3y_omit_2,N0470,False,True,True
emerging,window,baseline_3y_omit_2,N0473,True,True,False
emerging,window,baseline_3y_omit_2,N0493,True,True,False
emerging,window,baseline_3y_omit_3,N0087,True,True,False
emerging,window,baseline_3y_omit_3,N0127,True,False,False
emerging,window,baseline_3y_omit_3,N0138,True,True,False
emerging,window,baseline_3y_omit_3,N0155,True,True,True
emerging,window,baseline_3y_omit_3,N0160,True,True,False
emerging,window,baseline_3y_omit_3,N0166,True,True,False
emerging,window,baseline_3y_omit_3,N0186,True,True,False
emerging,window,baseline_3y_omit_3,N0193,True,True,False
emerging,window,baseline_3y_omit_3,N0195,False,True,True
emerging,window,baseline_3y_omit_3,N0251,True,False,False
emerging,window,baseline_3y_omit_3,N0254,True,True,True
emerging,window,baseline_3y_omit_3,N0265,True,True,False
emerging,window,baseline_3y_omit_3,N0293,False,True,False
emerging,window,baseline_3y_omit_3,N0332,True,True,False
emerging,window,baseline_3y_omit_3,N0337,True,True,True
emerging,window,baseline_3y_omit_3,N0339,True,True,False
emerging,window,baseline_3y_omit_3,N0343,True,True,False
emerging,window,baseline_3y_omit_3,N0354,True,False,False
emerging,window,baseline_3y_omit_3,N0358,True,True,False
emerging,window,baseline_3y_omit_3,N0369,True,True,False
emerging,window,baseline_3y_omit_3,N0381,True,True,False
emerging,window,baseline_3y_omit_3,N0388,True,True,True
emerging,window,baseline_3y_omit_3,N0395,True,True,True
emerging,window,baseline_3y_omit_3,N0408,False,True,False
emerging,window,baseline_3y_omit_3,N0409,True,True,True
emerging,window,baseline_3y_omit_3,N0432,True,True,False
emerging,window,baseline_3y_omit_3,N0443,True,True,False
emerging,window,baseline_3y_omit_3,N0446,True,True,False
emerging,window,baseline_3y_omit_3,N0458,False,True,False
emerging,window,baseline_3y_omit_3,N0470,True,True,True
emerging,window,baseline_3y_omit_3,N0473,True,True,False
emerging,window,baseline_3y_omit_3,N0476,True,False,False
emerging,window,baseline_3y_omit_3,N0493,True,True,False
potential,threshold_one_at_time,papers=8,N0029,True,True,False
potential,threshold_one_at_time,papers=8,N0061,True,True,True
potential,threshold_one_at_time,papers=8,N0189,True,True,True
potential,threshold_one_at_time,papers=8,N0191,True,True,True
potential,threshold_one_at_time,papers=8,N0412,True,True,False
potential,threshold_one_at_time,papers=12,N0029,True,True,False
potential,threshold_one_at_time,papers=12,N0061,True,True,True
potential,threshold_one_at_time,papers=12,N0189,True,True,True
potential,threshold_one_at_time,papers=12,N0191,True,True,True
potential,threshold_one_at_time,papers=12,N0412,True,True,False
potential,threshold_one_at_time,patents=4,N0029,True,True,False
potential,threshold_one_at_time,patents=4,N0061,True,True,True
potential,threshold_one_at_time,patents=4,N0189,True,True,True
potential,threshold_one_at_time,patents=4,N0191,True,True,True
potential,threshold_one_at_time,patents=4,N0342,True,False,False
potential,threshold_one_at_time,patents=4,N0412,True,True,False
potential,threshold_one_at_time,patents=6,N0029,False,True,False
potential,threshold_one_at_time,patents=6,N0061,True,True,True
potential,threshold_one_at_time,patents=6,N0189,True,True,True
potential,threshold_one_at_time,patents=6,N0191,True,True,True
potential,threshold_one_at_time,patents=6,N0412,True,True,False
potential,threshold_one_at_time,policies=1,N0029,True,True,False
potential,threshold_one_at_time,policies=1,N0053,True,False,False
potential,threshold_one_at_time,policies=1,N0061,True,True,True
potential,threshold_one_at_time,policies=1,N0103,True,False,False
potential,threshold_one_at_time,policies=1,N0189,True,True,True
potential,threshold_one_at_time,policies=1,N0191,True,True,True
potential,threshold_one_at_time,policies=1,N0356,True,False,False
potential,threshold_one_at_time,policies=1,N0412,True,True,False
potential,threshold_one_at_time,policies=3,N0029,True,True,False
potential,threshold_one_at_time,policies=3,N0061,True,True,True
potential,threshold_one_at_time,policies=3,N0189,False,True,True
potential,threshold_one_at_time,policies=3,N0191,True,True,True
potential,threshold_one_at_time,policies=3,N0412,True,True,False
potential,threshold_one_at_time,relative=1.1,N0029,True,True,False
potential,threshold_one_at_time,relative=1.1,N0061,True,True,True
potential,threshold_one_at_time,relative=1.1,N0189,True,True,True
potential,threshold_one_at_time,relative=1.1,N0191,True,True,True
potential,threshold_one_at_time,relative=1.1,N0412,True,True,False
potential,threshold_one_at_time,relative=1.4,N0029,True,True,False
potential,threshold_one_at_time,relative=1.4,N0061,True,True,True
potential,threshold_one_at_time,relative=1.4,N0189,True,True,True
potential,threshold_one_at_time,relative=1.4,N0191,True,True,True
potential,threshold_one_at_time,relative=1.4,N0412,True,True,False
potential,threshold_one_at_time,may_patents=1,N0029,True,True,False
potential,threshold_one_at_time,may_patents=1,N0061,True,True,True
potential,threshold_one_at_time,may_patents=1,N0189,True,True,True
potential,threshold_one_at_time,may_patents=1,N0191,True,True,True
potential,threshold_one_at_time,may_patents=1,N0412,True,True,False
potential,threshold_one_at_time,may_patents=3,N0029,True,True,False
potential,threshold_one_at_time,may_patents=3,N0061,True,True,True
potential,threshold_one_at_time,may_patents=3,N0189,True,True,True
potential,threshold_one_at_time,may_patents=3,N0191,True,True,True
potential,threshold_one_at_time,may_patents=3,N0412,True,True,False
potential,transfer_confidence_or_source,baseline,N0029,True,True,False
potential,transfer_confidence_or_source,baseline,N0061,True,True,True
potential,transfer_confidence_or_source,baseline,N0189,True,True,True
potential,transfer_confidence_or_source,baseline,N0191,True,True,True
potential,transfer_confidence_or_source,baseline,N0412,True,True,False
potential,transfer_confidence_or_source,no_confidence_filter,N0029,True,True,False
potential,transfer_confidence_or_source,no_confidence_filter,N0061,True,True,True
potential,transfer_confidence_or_source,no_confidence_filter,N0189,True,True,True
potential,transfer_confidence_or_source,no_confidence_filter,N0191,True,True,True
potential,transfer_confidence_or_source,no_confidence_filter,N0245,True,False,False
potential,transfer_confidence_or_source,no_confidence_filter,N0310,True,False,False
potential,transfer_confidence_or_source,no_confidence_filter,N0342,True,False,False
potential,transfer_confidence_or_source,no_confidence_filter,N0380,True,False,False
potential,transfer_confidence_or_source,no_confidence_filter,N0394,True,False,False
potential,transfer_confidence_or_source,no_confidence_filter,N0412,True,True,False
potential,transfer_confidence_or_source,no_confidence_filter,N0414,True,False,False
potential,transfer_confidence_or_source,no_cosine_gate,N0029,True,True,False
potential,transfer_confidence_or_source,no_cosine_gate,N0061,True,True,True
potential,transfer_confidence_or_source,no_cosine_gate,N0189,True,True,True
potential,transfer_confidence_or_source,no_cosine_gate,N0191,True,True,True
potential,transfer_confidence_or_source,no_cosine_gate,N0245,True,False,False
potential,transfer_confidence_or_source,no_cosine_gate,N0310,True,False,False
potential,transfer_confidence_or_source,no_cosine_gate,N0394,True,False,False
potential,transfer_confidence_or_source,no_cosine_gate,N0412,True,True,False
potential,transfer_confidence_or_source,no_margin_gate,N0029,True,True,False
potential,transfer_confidence_or_source,no_margin_gate,N0061,True,True,True
potential,transfer_confidence_or_source,no_margin_gate,N0189,True,True,True
potential,transfer_confidence_or_source,no_margin_gate,N0191,True,True,True
potential,transfer_confidence_or_source,no_margin_gate,N0342,True,False,False
potential,transfer_confidence_or_source,no_margin_gate,N0412,True,True,False
potential,transfer_confidence_or_source,cosine_minus_0.02,N0029,True,True,False
potential,transfer_confidence_or_source,cosine_minus_0.02,N0061,True,True,True
potential,transfer_confidence_or_source,cosine_minus_0.02,N0189,True,True,True
potential,transfer_confidence_or_source,cosine_minus_0.02,N0191,True,True,True
potential,transfer_confidence_or_source,cosine_minus_0.02,N0412,True,True,False
potential,transfer_confidence_or_source,cosine_plus_0.02,N0029,True,True,False
potential,transfer_confidence_or_source,cosine_plus_0.02,N0061,False,True,True
potential,transfer_confidence_or_source,cosine_plus_0.02,N0189,True,True,True
potential,transfer_confidence_or_source,cosine_plus_0.02,N0191,True,True,True
potential,transfer_confidence_or_source,cosine_plus_0.02,N0412,False,True,False
potential,transfer_confidence_or_source,margin_half,N0029,True,True,False
potential,transfer_confidence_or_source,margin_half,N0061,True,True,True
potential,transfer_confidence_or_source,margin_half,N0189,True,True,True
potential,transfer_confidence_or_source,margin_half,N0191,True,True,True
potential,transfer_confidence_or_source,margin_half,N0412,True,True,False
potential,transfer_confidence_or_source,margin_double,N0029,False,True,False
potential,transfer_confidence_or_source,margin_double,N0061,True,True,True
potential,transfer_confidence_or_source,margin_double,N0189,False,True,True
potential,transfer_confidence_or_source,margin_double,N0191,True,True,True
potential,transfer_confidence_or_source,margin_double,N0412,True,True,False
potential,transfer_confidence_or_source,remove_patents,N0029,False,True,False
potential,transfer_confidence_or_source,remove_patents,N0061,False,True,True
potential,transfer_confidence_or_source,remove_patents,N0189,False,True,True
potential,transfer_confidence_or_source,remove_patents,N0191,False,True,True
potential,transfer_confidence_or_source,remove_patents,N0412,False,True,False
potential,transfer_confidence_or_source,remove_policies,N0029,False,True,False
potential,transfer_confidence_or_source,remove_policies,N0061,False,True,True
potential,transfer_confidence_or_source,remove_policies,N0189,False,True,True
potential,transfer_confidence_or_source,remove_policies,N0191,False,True,True
potential,transfer_confidence_or_source,remove_policies,N0412,False,True,False
