category_id,name,domain,status,analysis_scope,admissible_pool,direct_energy,year0_papers,year0_denominator,year0_share,year1_papers,year1_denominator,year1_share,year2_papers,year2_denominator,year2_share,year3_papers,year3_denominator,year3_share,year4_papers,year4_denominator,year4_share,recent_papers,previous_papers,share_growth_ratio,baseline_years_used,baseline_papers,baseline_annual_mean_papers,baseline_mean_share,multiyear_share_ratio,historical_peak_ratio,three_year_log_share_slope,growing_quarters,active_quarters,core_years,core_papers,core_mean_annual_share,core_active_quarters,core_active_years,core_persistence,recent_institutions,core_institutions,baseline_mean_institutions,institution_expansion,citation_cohort_percentile,pooled_baseline_share,pooled_share_ratio,share_ratio_lower95,growth_count_pvalue,growth_count_qvalue,core_score,emerging_score,core_eligible,emerging_eligible,trajectory,end_quarter,core_numeric_candidate,emerging_numeric_candidate,core_failed_gates,emerging_failed_gates,core_rank,emerging_rank,abstract_available_core_candidate,abstract_available_emerging_candidate,abstract_available_multiyear_ratio,abstract_available_yoy_ratio,title_year_dedup_core_candidate,title_year_dedup_emerging_candidate,title_year_dedup_multiyear_ratio,title_year_dedup_yoy_ratio,exclude_jan1_core_candidate,exclude_jan1_emerging_candidate,exclude_jan1_multiyear_ratio,exclude_jan1_yoy_ratio,assignment_margin_core_candidate,assignment_margin_emerging_candidate,assignment_margin_multiyear_ratio,assignment_margin_yoy_ratio,equal_quarter_quota_core_candidate,equal_quarter_quota_emerging_candidate,equal_quarter_quota_multiyear_ratio,equal_quarter_quota_yoy_ratio,core_robust_candidate,emerging_robust_candidate,scope_review_status,core_followup,emerging_followup,potential_followup,review_display_name,review_reason
N0358,Raw material / Biorefinery / Metallurgy,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,33,11973,0.0027407346805203,12,11985,0.0010216591744993,12,9992,0.0012204647529779,7,7998,0.0009093113482056,12,7996,0.0015158864904195,33,12,2.6826311052933,3,31,10.333333333333334,0.0010504784252276,2.609034716659113,1.8080078540456517,0.4044971423839989,4,3,3,57,0.0016609528693325,4,1,0.3333333333333333,62,107,20.0,3.0,0.4310796418196629,0.0010421836228287,2.6298001815468885,1.6168202019697842,2.2429525505946472e-05,0.0014842063617704,50.71,97.21,False,False,多年背景上持续抬升,2026Q2,False,True,annual_volume | active_years | persistence | current_volume,,243,6,False,False,2.1752880339238603,2.0675388967468176,False,True,2.613272322604179,2.6854972103708565,False,True,2.833601078195394,3.0527149399166755,False,False,2.9410544377899206,2.422554863778867,False,False,2.660067033639224,2.764705882352941,False,False,范围过宽或样本混杂，暂缓认定,False,False,False,Raw material / Biorefinery / Metallurgy,原料主题包含塑料气化、压块、混凝土和生物反应，需明确任务边界。
N0359,Harmonics / Active filter / Filter (signal processing),待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,9,11973,0.0007772232676102,12,11985,0.0010216591744993,12,9992,0.0012204647529779,25,7998,0.0030916585838991,16,7996,0.0020009701673538,9,12,0.7607461343369057,3,49,16.333333333333332,0.0017779275037921,0.4371512707646965,0.2513936278921287,-0.2256296777282638,2,1,3,33,0.0010064490650291,3,0,0.25,16,42,23.33333333333333,0.6986301369863014,0.2815163146129003,0.001637717121588,0.4745772376468605,0.237026399597597,0.986025926265083,0.9999999999869336,19.32,25.129999999999995,False,False,近期份额下降,2026Q2,False,False,annual_volume | active_years | persistence | current_volume | current_share,volume | multiyear | recent_growth | quarters | trend | peak | lower95 | qvalue,433,391,False,False,0.463215070485455,0.7131510977184675,False,False,0.4447522607596304,0.8277814243518214,False,False,0.4370638479608708,0.7289760759533466,False,False,0.7721490026886498,0.9821168366671084,False,False,0.4104597897425482,0.6842105263157896,False,False,未进入候选范围审阅,False,False,False,Harmonics / Active filter / Filter (signal processing),未进入候选范围审阅
N0360,Relay / Overcurrent / Protective relay,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,15,11973,0.0012681011208377,5,11985,0.0004495300367797,9,9992,0.0009275532122632,7,7998,0.0009093113482056,15,7996,0.0018796992481203,15,5,2.8209485842636464,3,21,7.0,0.0007621315324161,1.6638874877903131,0.674629796285691,0.1563628577819695,4,1,3,29,0.0008817281232935,1,0,0.0833333333333333,15,28,7.333333333333333,1.9200000000000004,0.1830091711334986,0.0007113316790736,1.7827142501079742,0.9277887950934134,0.0405467326649521,0.2632904718503387,14.47,90.07000000000001,False,False,历史峰值以下的恢复或波动,2026Q2,False,False,annual_volume | active_years | persistence | current_volume,volume | baseline | peak | lower95 | qvalue,468,30,False,False,1.5113776632800546,2.68014301430143,False,False,1.6667852369269658,2.8239624668078886,False,False,1.5790455731699815,2.420824295010846,False,False,1.0389790630416853,1.8551095803712043,False,False,1.0538917518401922,2.6,False,False,未进入候选范围审阅,False,False,False,Relay / Overcurrent / Protective relay,未进入候选范围审阅
N0361,Mode (computer interface) / Sliding mode control / Oscillation (cell signaling),待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,16,11973,0.0013499140963756,25,11985,0.0020841847159787,12,9992,0.0012204647529779,8,7998,0.0010305528612997,11,7996,0.001394615571186,16,25,0.6476940772218238,3,45,15.0,0.0014450674434187,0.9341530061614324,0.6476940772218238,0.0504046134217559,1,2,3,53,0.0015515211884441,6,0,0.5,28,99,29.0,0.9666666666666668,0.3771880203716878,0.001505376344086,0.8967286497352767,0.5105555048366492,0.6555308782667941,0.9999999999869336,44.91,42.27,False,False,近期份额下降,2026Q2,False,False,annual_volume | active_years | persistence | current_volume | current_share,volume | multiyear | recent_growth | quarters | peak | lower95 | qvalue,276,303,False,False,0.877375798560425,0.5997725448220498,False,False,0.9355533010133328,0.6483860692291357,False,False,0.9383201247080766,0.6085444839310165,False,False,0.7726494088426316,0.6719746777196004,False,False,1.0273136592661158,0.6097560975609756,False,False,未进入候选范围审阅,False,False,False,Mode (computer interface) / Sliding mode control / Oscillation (cell signaling),未进入候选范围审阅
N0362,MXenes / Carbide / Titanium carbide,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,41,11973,0.0033952384848236,30,11985,0.0024928483857785,25,9992,0.0024897480960749,28,7998,0.0034553831231813,36,7996,0.0044263885520252,41,30,1.3619915692399305,3,83,27.666666666666668,0.0028126598683449,1.2071272900912622,0.7670448368727719,0.1550962326587526,3,4,3,96,0.002792611655559,10,2,0.8333333333333334,116,262,81.66666666666667,1.4153225806451613,0.6628863132928114,0.0027626137303556,1.228995008428696,0.8469945503786467,0.1320716133124173,0.5457504682331296,86.22000000000001,70.83,False,False,历史峰值以下的恢复或波动,2026Q2,False,False,annual_volume | active_years | current_volume,multiyear | peak | lower95 | qvalue,42,136,False,False,1.3006686183596785,1.4596471185580098,False,False,1.209146109166482,1.3634467118961406,False,False,1.204623949082963,1.320587766707109,False,False,1.0700241060583389,1.3035368923036164,False,False,1.203927727840075,1.2040816326530612,False,False,未进入候选范围审阅,False,False,False,MXenes / Carbide / Titanium carbide,未进入候选范围审阅
N0363,AC power / Power factor / Voltage optimisation,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,15,11973,0.0012681011208377,7,11985,0.0006129955046996,11,9992,0.0011228275727396,9,7998,0.0011517943743937,10,7996,0.0012733446519524,15,7,2.068695628460007,3,27,9.0,0.000962539150611,1.317454069304865,0.995882080231258,0.0608352394006148,3,1,3,33,0.0010013080660923,1,0,0.0833333333333333,23,50,14.333333333333334,1.5652173913043477,0.3169596393388411,0.0009098428453267,1.39375841372078,0.7478724182823099,0.1515809526366031,0.5875230722348956,20.24,76.47,False,False,历史峰值以下的恢复或波动,2026Q2,False,False,annual_volume | active_years | persistence | current_volume,volume | peak | lower95 | qvalue,428,107,False,False,1.2435148167350718,2.0039223153084538,False,False,1.3197338296348289,2.0709058089924515,False,False,1.443428988154199,1.9067727163171848,False,False,2.403873266848206,6.220073298891686,False,False,1.467876854216369,2.090909090909091,False,False,未进入候选范围审阅,False,False,False,AC power / Power factor / Voltage optimisation,未进入候选范围审阅
N0364,Bismuth / Antimony / Bismuth telluride,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,13,11973,0.0011044751697619,36,11985,0.0029832447895382,23,9992,0.0022944737355985,12,7998,0.001515518913676,9,7996,0.0011520737327188,13,36,0.3702261288229355,3,71,23.666666666666668,0.0022644124796042,0.4877535253448831,0.3702261288229355,-0.3655666227302481,0,0,3,72,0.0021273978982995,7,1,0.5833333333333334,33,165,53.0,0.6296296296296297,0.5523287799810142,0.0023655913978494,0.4668917763084498,0.2609865974519091,0.9960268753154188,0.9999999999869336,66.44000000000001,12.38,False,False,近期份额下降,2026Q2,False,False,annual_volume | active_years | persistence | current_volume | current_share,volume | multiyear | recent_growth | quarters | trend | peak | lower95 | qvalue,150,454,False,False,0.4154094711240975,0.3583734087694484,False,False,0.4884977974083395,0.3706216759354587,False,False,0.5080206869389102,0.3974487648525269,False,False,0.3696805275693044,0.2716493378015405,False,False,0.5043755357513798,0.4042553191489361,False,False,未进入候选范围审阅,False,False,False,Bismuth / Antimony / Bismuth telluride,未进入候选范围审阅
N0365,Cellulose / Lignin / Hemicellulose,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,10,11973,0.0008590362431481,21,11985,0.0017572537801389,16,9992,0.0016110134739308,11,7998,0.0013942774005819,15,7996,0.0018796992481203,10,21,0.4888515551124547,3,48,16.0,0.0015875148848839,0.5411201188270895,0.4570072813548229,-0.314403816748912,0,0,3,47,0.0014091011657393,5,0,0.4166666666666667,25,98,34.333333333333336,0.7358490566037735,0.5872331874907813,0.0016046319272125,0.5353478443124379,0.2747268580394987,0.9717438895512904,0.9999999999869336,51.34,17.23,False,False,近期份额下降,2026Q2,False,False,annual_volume | active_years | persistence | current_volume | current_share,volume | multiyear | recent_growth | quarters | trend | peak | lower95 | qvalue,238,429,False,False,0.323403695086747,0.3554715997915581,False,False,0.5419819194254613,0.4893738408346753,False,False,0.5478561183857218,0.4816627150279977,False,False,0.6633576558371733,0.8665736794121545,False,False,0.5199386456202608,0.52,False,False,未进入候选范围审阅,False,False,False,Cellulose / Lignin / Hemicellulose,未进入候选范围审阅
N0366,Environmental chemistry / Soil water / Amine gas treating,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,18,11973,0.0015135400474515,24,11985,0.0020024519820187,13,9992,0.0013181019332161,12,7998,0.001515518913676,22,7996,0.0027285956827552,18,24,0.7558433665538539,3,49,16.333333333333332,0.0016120242763036,0.9389064852807516,0.5546956102793459,0.0691292684425639,1,2,3,55,0.0016113646542288,6,0,0.5,47,112,33.666666666666664,1.3846153846153848,0.4598810969819311,0.001637717121588,0.9241767259438862,0.5417496244669444,0.6194960181775906,0.9999999999869336,51.5,47.64000000000001,False,False,近期份额下降,2026Q2,False,False,annual_volume | active_years | persistence | current_volume | current_share,volume | multiyear | recent_growth | quarters | peak | lower95 | qvalue,237,271,False,False,0.6542239907122651,0.497044704470447,False,False,0.9403754275683568,0.7566509045364125,False,False,0.9576792316791184,0.7344502392270889,False,False,1.1179335403545023,1.1276156272844575,False,False,0.6403875016587706,0.441860465116279,False,False,未进入候选范围审阅,False,False,False,Environmental chemistry / Soil water / Amine gas treating,未进入候选范围审阅
N0367,Char / tar (computing) / Bituminous coal,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,10,11973,0.0008590362431481,5,11985,0.0004495300367797,13,9992,0.0013181019332161,10,7998,0.0012730358874878,16,7996,0.0020009701673538,10,5,1.9109651699850505,3,28,9.333333333333334,0.0010135559524945,0.8475469371314723,0.4293098703636214,-0.2140684690178367,3,0,3,28,0.000875556071048,2,0,0.1666666666666666,15,63,26.0,0.5925925925925926,0.5619507747025388,0.0009429280397022,0.911030542075552,0.448991228880886,0.6194641284768232,0.9999999999869336,32.81,50.49,False,False,历史峰值以下的恢复或波动,2026Q2,False,False,annual_volume | active_years | persistence | current_volume,volume | multiyear | trend | peak | lower95 | qvalue,352,256,False,False,1.1149475443800034,1.7367326732673265,False,False,0.8490570371586534,1.913006832353731,False,False,0.8429766784721017,1.8828633405639912,False,False,0.4692107085061027,0.7638686507410841,False,False,0.999840754501712,3.4,False,False,未进入候选范围审阅,False,False,False,Char / tar (computing) / Bituminous coal,未进入候选范围审阅
N0368,Crystal (programming language) / Single crystal / Crystal growth,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,9,11973,0.0007772232676102,8,11985,0.0006947282386595,6,9992,0.0006346416715485,5,7998,0.0006668283220174,4,7996,0.000545719136551,9,8,1.118744315201332,3,19,6.333333333333333,0.0006653994107418,1.1680552387981742,1.118744315201332,0.1013335559750685,3,0,3,23,0.0007021977259394,0,0,0.0,24,57,15.333333333333334,1.5306122448979589,0.3994203102387604,0.0006451612903225,1.2046960647958769,0.5547363823682472,0.3365162022017448,0.8497883893983454,17.330000000000002,65.75999999999999,False,False,平稳或增长证据不足,2026Q2,False,False,annual_volume | active_years | persistence | current_volume,volume | baseline | multiyear | recent_growth | lower95 | qvalue,450,168,False,False,1.1342037980461688,1.0934983498349835,False,False,1.1699441774693569,1.1199395741230525,False,False,1.5474502134733152,1.2492648831043625,False,False,2.7265118341314527,2.5535037753344816,False,False,0.8918013052550959,0.6470588235294118,False,False,未进入候选范围审阅,False,False,False,Crystal (programming language) / Single crystal / Crystal growth,未进入候选范围审阅
N0369,Government (linguistics) / Public economics / Economic growth,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,39,11973,0.0032316125337478,23,11985,0.0019207192480588,8,9992,0.0008299160320249,10,7998,0.0012730358874878,11,7996,0.001394615571186,39,23,1.6825012489534033,3,41,13.666666666666666,0.0013412237225239,2.409450772065547,1.6825012489534033,0.6797059993280188,4,4,3,70,0.0019940826046105,6,1,0.5,48,84,16.0,2.8823529411764706,0.2152961805321439,0.0013730355665839,2.3536262369284056,1.52237076105464,3.088778670844075e-05,0.0015526038422119,48.06,94.39,False,False,多年背景上持续抬升,2026Q2,False,True,annual_volume | active_years | persistence | current_volume,,260,13,False,False,2.3169693808843785,2.488301198540907,False,True,2.4131112910805683,1.6842988220014103,False,True,2.820016998444178,2.643181489515546,False,False,2.873328188894332,2.160657040667638,False,True,2.897977559637023,2.28,False,False,范围过宽或样本混杂，暂缓认定,False,False,False,Government (linguistics) / Public economics / Economic growth,Government混合战争、EV市场、森林及预测史。
N0370,Carbonation / Sorbent / Flue gas,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,19,11973,0.0015953530229894,19,11985,0.001593788312219,14,9992,0.0014157391134544,9,7998,0.0011517943743937,11,7996,0.001394615571186,19,19,1.000981755706455,3,42,14.0,0.001387107266689,1.150129525885502,1.000981755706455,0.0597216531942028,2,2,3,52,0.0015349601495542,5,0,0.4166666666666667,32,108,32.0,1.0,0.5490063444942433,0.0014061207609594,1.134577532231906,0.6637613228574849,0.3260500593221859,0.8421094384063916,54.84,57.330000000000005,False,False,平稳或增长证据不足,2026Q2,False,False,annual_volume | active_years | persistence | current_volume,volume | multiyear | recent_growth | quarters | peak | lower95 | qvalue,210,218,False,False,1.191364483385172,1.2695414278269934,False,False,1.151945381586088,1.0020511978995732,False,False,1.0080936400896467,0.8796388579468839,False,False,0.9542114335700052,0.925995874571845,False,False,1.129754509010828,0.935483870967742,False,False,未进入候选范围审阅,False,False,False,Carbonation / Sorbent / Flue gas,未进入候选范围审阅
N0371,Zeolite / Molecular sieve / ZSM-5,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,16,11973,0.0013499140963756,14,11985,0.0011851246424192,17,9992,0.0017086506541691,22,7998,0.0027279340446168,13,7996,0.0016371574096531,16,14,1.1390482047694144,3,53,17.666666666666668,0.001873903113735,0.7203756087928243,0.4948485096402956,-0.1178315048888505,2,2,3,47,0.001414563130988,4,0,0.3333333333333333,39,105,39.66666666666666,0.9836065573770492,0.5100427848068912,0.0017700578990901,0.7626383843543006,0.4391544391090979,0.83783304249121,0.9999999999869336,47.66,41.65,False,False,历史峰值以下的恢复或波动,2026Q2,False,False,annual_volume | active_years | persistence | current_volume,volume | multiyear | recent_growth | quarters | trend | peak | lower95 | qvalue,261,308,False,False,0.4802898675131117,0.6891796322489391,False,False,0.7216369936124363,1.140265156230549,False,False,0.6729135372318342,0.9862617498192336,False,False,0.7182901450028731,2.039781122308609,False,False,0.5603522140899342,0.8947368421052632,False,False,未进入候选范围审阅,False,False,False,Zeolite / Molecular sieve / ZSM-5,未进入候选范围审阅
N0372,Environmental resource management / Environmental planning / Corporate governance,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,8,11973,0.0006954102920723,26,11985,0.0021659174499387,16,9992,0.0016110134739308,11,7998,0.0013942774005819,13,7996,0.0016371574096531,8,26,0.3210696197549006,3,53,17.666666666666668,0.0017237361081505,0.4034319921617617,0.3210696197549006,-0.4200583635825157,1,0,3,50,0.0014907804053139,3,0,0.25,13,108,38.66666666666666,0.3529411764705882,0.4353688612915438,0.0017700578990901,0.3928743192128215,0.190523989321124,0.996207561033798,0.9999999999869336,41.76,11.22,False,False,近期份额下降,2026Q2,False,False,annual_volume | active_years | persistence | current_volume | current_share,volume | multiyear | recent_growth | quarters | trend | peak | lower95 | qvalue,288,462,False,False,0.3669901143557452,0.3032390381895332,False,False,0.4040577858992871,0.3214126483828819,False,False,0.44686125544593,0.3725877721539327,False,False,0.5463579697034825,0.3273722788890361,False,False,0.5341818132350511,0.5652173913043479,False,False,未进入候选范围审阅,False,False,False,Environmental resource management / Environmental planning / Corporate governance,未进入候选范围审阅
N0373,EMI / Electromagnetic interference / Electromagnetic shielding,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,25,11973,0.0020862308762169,12,11985,0.0010216591744993,14,9992,0.0014157391134544,13,7998,0.0016367604267701,11,7996,0.001394615571186,25,12,2.0420027816411683,3,39,13.0,0.0013580529049079,1.5361926392391467,1.2746097975583373,0.1938536464915423,4,3,3,51,0.0015078763880569,4,0,0.3333333333333333,39,82,24.0,1.6,0.4547063238724509,0.0013068651778329,1.596362740092604,0.9702761840503604,0.031093894086066,0.2253180730874353,46.43000000000001,85.61999999999999,False,False,多年背景上持续抬升,2026Q2,False,False,annual_volume | active_years | persistence | current_volume,lower95 | qvalue,270,59,False,False,1.2728418106346628,1.6757946847316312,False,False,1.5388089531453517,2.044184443715129,False,False,1.2927369394096246,1.7581187714168949,False,False,1.3097952356620015,1.7678103060007948,False,False,1.7074407172984096,2.846153846153846,False,False,未进入候选范围审阅,False,False,False,EMI / Electromagnetic interference / Electromagnetic shielding,未进入候选范围审阅
N0374,Precipitation / Coupling (piping) / Climatology,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,23,11973,0.0019226049251411,13,11985,0.0011033919084593,13,9992,0.0013181019332161,9,7998,0.0011517943743937,11,7996,0.001394615571186,23,13,1.7424497228964215,3,35,11.666666666666666,0.001191096072023,1.614147649631273,1.378591322844673,0.1887441129754812,4,3,3,49,0.0014480329222722,4,0,0.3333333333333333,53,111,25.666666666666668,2.025,0.3775108335466237,0.0011745244003308,1.6369220806307203,0.9719822062903556,0.0303777761702021,0.2233660012514866,43.33,86.95999999999998,False,False,多年背景上持续抬升,2026Q2,False,False,annual_volume | active_years | persistence | current_volume,volume | lower95 | qvalue,281,54,False,False,1.4338324277856256,1.2165518725785622,False,False,1.6167997338624658,1.74431134449185,False,False,1.7392593016016116,2.0194883448679546,False,False,2.389816161545769,2.039781122308609,False,False,1.6313811642401648,1.6315789473684212,False,False,未进入候选范围审阅,False,False,False,Precipitation / Coupling (piping) / Climatology,未进入候选范围审阅
N0375,Moisture / Water content / Humidity,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,24,11973,0.002004417900679,11,11985,0.0009399264405394,7,9992,0.0007322788517867,7,7998,0.0009093113482056,17,7996,0.0021222410865874,24,11,2.132526349113752,3,25,8.333333333333334,0.0008605055468439,2.32934919249575,0.9444817147999672,0.5034737936268248,3,3,3,42,0.001225541064335,4,0,0.3333333333333333,26,63,18.666666666666668,1.3728813559322033,0.3157351467351665,0.0008436724565756,2.3758247469813414,1.3646009137718194,0.0007633011248065,0.0181738363049179,31.49,90.11,False,False,历史峰值以下的恢复或波动,2026Q2,False,False,annual_volume | active_years | persistence | current_volume,volume | peak,359,29,False,False,2.441847481844948,2.37996699669967,False,False,2.3330985065161847,2.1348047259599605,False,False,2.0020800239673795,1.92555865440898,False,False,2.4563216169744213,3.482050602728838,False,False,2.4663809395045018,2.1764705882352944,False,False,未进入候选范围审阅,False,False,False,Moisture / Water content / Humidity,未进入候选范围审阅
N0376,Methylene blue / Cationic polymerization / Methylene,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,25,11973,0.0020862308762169,20,11985,0.0016755210461789,23,9992,0.0022944737355985,17,7998,0.0021217264791464,7,7996,0.0009095318942517,25,20,1.2451236473421756,3,60,20.0,0.0020305737536413,1.0274095547998872,0.9092415589027312,-0.04757223937025,2,3,3,68,0.0020187418859981,7,0,0.5833333333333334,58,166,53.66666666666666,1.079268292682927,0.5087238801667391,0.0020016542597187,1.0422533592340142,0.6561428477085403,0.4295027287161065,0.9768642303267828,65.91,54.48,False,False,历史峰值以下的恢复或波动,2026Q2,False,False,annual_volume | active_years | persistence | current_volume,multiyear | quarters | trend | peak | lower95 | qvalue,152,238,False,False,0.9607847293423448,1.2405233380480905,False,False,0.9887708299270552,1.1975733828555877,False,False,1.084909645471729,1.4371242640223116,False,False,0.9558342147606358,0.8553920835487716,False,False,0.9811827862657336,1.206896551724138,False,False,未进入候选范围审阅,False,False,False,Methylene blue / Cationic polymerization / Methylene,未进入候选范围审阅
N0377,Condenser (optics) / Evaporator / Heat pipe,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,14,11973,0.0011862881452998,7,11985,0.0006129955046996,12,9992,0.0012204647529779,7,7998,0.0009093113482056,9,7996,0.0011520737327188,14,7,1.9352313943658133,3,26,8.666666666666666,0.000914257201961,1.297543123264744,0.9719970547328808,-0.014201252318247,4,1,3,33,0.0010065828009924,2,0,0.1666666666666666,28,63,17.333333333333332,1.581818181818182,0.4194962858937431,0.0008767576509511,1.353039969497653,0.7132783504455311,0.1827964834995804,0.634710012151321,27.790000000000003,75.3,False,False,历史峰值以下的恢复或波动,2026Q2,False,False,annual_volume | active_years | persistence | current_volume,volume | trend | peak | lower95 | qvalue,380,114,False,False,1.270226051683033,1.4101675552170605,False,False,1.3477304373467087,1.937298982605841,False,False,1.184645297113721,1.744924634295567,False,False,0.885080014766581,1.28430663256468,False,False,1.1331837391067372,1.5454545454545454,False,False,未进入候选范围审阅,False,False,False,Condenser (optics) / Evaporator / Heat pipe,未进入候选范围审阅
N0378,Transport engineering / Truck / Engineering,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,6,11973,0.0005317843409964,11,11985,0.0009399264405394,11,9992,0.0011228275727396,12,7998,0.001515518913676,10,7996,0.0012733446519524,6,11,0.5657722967036485,3,34,11.333333333333334,0.0011927576423183,0.4458444214726133,0.3508925795631187,-0.3736836841111901,2,0,3,28,0.0008648461180918,2,0,0.1666666666666666,11,47,16.0,0.7058823529411765,0.3981264826820889,0.0011414392059553,0.4658893248295266,0.201517303504141,0.97111433983948,0.9999999999869336,20.24,20.090000000000003,False,False,近期份额下降,2026Q2,False,False,annual_volume | active_years | persistence | current_volume | current_share,volume | multiyear | recent_growth | quarters | trend | peak | lower95 | qvalue,428,418,False,False,0.5307786679818005,0.8164127951256663,False,False,0.4466020823842032,0.5663767640301937,False,False,0.5289063849159167,0.5574522933760886,False,False,0.3180595062333541,0.4044010503923387,False,False,0.5592427410013727,0.7333333333333333,False,False,未进入候选范围审阅,False,False,False,Transport engineering / Truck / Engineering,未进入候选范围审阅
N0379,Anodizing / Ethylene glycol / Titanium,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,7,11973,0.0006135973165344,2,11985,0.0002043318348998,4,9992,0.000439367311072,3,7998,0.0004243452958292,8,7996,0.0010308028134853,7,2,3.002945267119365,3,9,3.0,0.0003560148139337,1.723516248536218,0.5952615849579626,0.1670015570056118,4,0,3,13,0.0004190988208354,0,0,0.0,13,25,4.666666666666667,2.4705882352941173,0.4134966527779711,0.0003143093465674,1.9522083044476115,0.749441464024485,0.0889582668431911,0.4403874596197581,11.87,91.58,False,False,历史峰值以下的恢复或波动,2026Q2,False,False,annual_volume | active_years | persistence | current_volume,volume | baseline | peak | lower95 | qvalue,477,25,False,False,1.485107036328103,6.753960396039605,False,False,1.7265243243644657,3.00615359369872,False,False,1.3863612013727389,2.169775849602314,False,False,1.5068214698768825,3.6010950677793967,False,False,1.7365872453165436,3.666666666666667,False,False,未进入候选范围审阅,False,False,False,Anodizing / Ethylene glycol / Titanium,未进入候选范围审阅
N0380,Energy management / Energy management system / Power management,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,31,11973,0.0025771087294444,18,11985,0.001512055578259,33,9992,0.0032708455379808,14,7998,0.0017580019398642,15,7996,0.0018796992481203,31,18,1.7043743407974776,3,65,21.666666666666668,0.0021803010187013,1.181996755190916,0.7879029136409095,-0.1191902013771,4,3,3,82,0.0024533366152281,9,2,0.75,60,128,36.0,1.648648648648649,0.4799329026628317,0.0021670802315963,1.189207806831446,0.7774855691111684,0.2077280691003542,0.6700905454850137,68.84000000000002,68.67,False,False,历史峰值以下的恢复或波动,2026Q2,False,False,annual_volume | active_years | current_volume,multiyear | trend | peak | lower95 | qvalue,137,153,False,False,1.4695476353562875,1.6302663024923183,False,False,1.1839911617281602,1.7061952829100846,False,False,1.0959285224348163,1.4934820782976963,False,False,1.2158712948864572,1.1888782759654468,False,False,1.0883612932411353,1.5185185185185184,False,False,未进入候选范围审阅,False,False,False,Energy management / Energy management system / Power management,未进入候选范围审阅
N0381,Sensitivity (control systems) / Electronic engineering / Parametric statistics,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,38,11973,0.0031497995582099,16,11985,0.0013485901103391,18,9992,0.0018062878344073,15,7998,0.0018792434529582,13,7996,0.0016371574096531,38,16,2.335624096648395,3,49,16.333333333333332,0.0016780404659016,1.877070083955067,1.6760997907171304,0.2780324997273462,4,4,3,72,0.0021015591676521,7,1,0.5833333333333334,96,166,33.666666666666664,2.798076923076924,0.4040721883052316,0.001637717121588,1.9232866999372769,1.2622031715670243,0.0008762162796495,0.0190481799923825,62.43000000000001,93.73,False,False,多年背景上持续抬升,2026Q2,False,True,annual_volume | active_years | persistence | current_volume,,169,15,False,False,1.768362244289824,2.3072535514421006,False,True,1.880231539138946,2.338119461765671,False,False,1.822186313915004,2.0679681851048444,False,False,1.6034497155241425,2.1045360785723752,False,True,2.551827843700436,6.333333333333333,False,False,范围过宽或样本混杂，暂缓认定,False,False,False,Sensitivity (control systems) / Electronic engineering / Parametric statistics,Sensitivity混合统计表、电池热量、柔性水凝胶和伤口绷带。
N0382,Electron transfer / Photochemistry / Proton,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,26,11973,0.0021680438517548,30,11985,0.0024928483857785,29,9992,0.0028802968170279,17,7998,0.0021217264791464,12,7996,0.0015158864904195,26,30,0.8697054598761002,3,76,25.33333333333333,0.0024982905606509,0.867810928761615,0.7527154281245276,-0.1420340200541821,2,3,3,85,0.0025137296848537,10,1,0.8333333333333334,73,208,74.33333333333333,0.9823008849557524,0.638873149790547,0.002531017369727,0.8565898747619803,0.5506855783725373,0.7528274296867079,0.9999999999869336,81.91000000000001,40.6,False,False,近期份额下降,2026Q2,False,False,annual_volume | active_years | current_volume,multiyear | recent_growth | quarters | trend | peak | lower95 | qvalue,62,313,False,False,0.7681888783796172,0.7404674188349067,False,False,0.8692140559721128,0.870634647355367,False,False,0.8736861720859369,0.8478390480902183,False,False,0.8179897130282889,0.6453910640955283,False,False,0.9821754879178778,1.2758620689655171,False,False,未进入候选范围审阅,False,False,False,Electron transfer / Photochemistry / Proton,未进入候选范围审阅
