doc_id,source,date,topic_1_id,topic_1_cosine,top1_top2_margin,needs_review,similarity_filter_passed,category_id
patent:CN116304776,patent,2023-06-23,154,0.7102602,0.006423056,True,True,N0155
patent:CN116306243,patent,2023-06-23,455,0.7389339,0.0025513172,True,True,N0456
patent:CN116307029,patent,2023-06-23,244,0.7738939,0.0065965652,True,True,N0245
patent:CN116307117,patent,2023-06-23,38,0.7197132,0.012133658,True,True,N0039
patent:CN116307126,patent,2023-06-23,69,0.7257056,0.004536152,True,True,N0070
patent:CN116307521,patent,2023-06-23,455,0.743353,0.047595978,True,True,N0456
patent:CN116307867,patent,2023-06-23,439,0.73764324,0.0025318265,True,True,N0440
patent:CN116308882,patent,2023-06-23,253,0.7355553,0.010582328,True,True,N0254
patent:CN116312561,patent,2023-06-23,445,0.72319037,0.011464119,True,True,N0446
patent:CN116316108,patent,2023-06-23,246,0.73579675,0.0059381127,True,True,N0247
patent:CN116316137,patent,2023-06-23,1,0.68952215,0.007372737,True,True,N0002
patent:CN116316213,patent,2023-06-23,1,0.6890696,0.010539055,True,True,N0002
patent:CN116316228,patent,2023-06-23,195,0.70489156,0.0031257272,True,True,N0196
patent:CN116316357,patent,2023-06-23,247,0.6790348,0.002319634,True,True,N0248
patent:CN116316388,patent,2023-06-23,433,0.6909961,0.0060921907,True,True,N0434
patent:CN116316445,patent,2023-06-23,46,0.7317737,0.0008147955,True,False,N0047
patent:CN116316537,patent,2023-06-23,195,0.7317436,0.006575942,True,True,N0196
patent:CN116316539,patent,2023-06-23,457,0.7371205,0.008744001,True,True,N0458
patent:CN116316550,patent,2023-06-23,1,0.71688044,0.0021954179,True,True,N0002
patent:CN116316562,patent,2023-06-23,459,0.7068782,0.00064760447,True,False,N0460
patent:CN116316581,patent,2023-06-23,60,0.7532406,0.0106037855,True,True,N0061
patent:CN116316608,patent,2023-06-23,355,0.7009917,0.009771526,True,True,N0356
patent:CN116316610,patent,2023-06-23,154,0.7277911,0.0022722483,True,True,N0155
patent:CN116316627,patent,2023-06-23,393,0.7136113,7.301569e-05,True,False,N0394
patent:CN116316657,patent,2023-06-23,195,0.69629264,0.009858429,True,True,N0196
patent:CN116316761,patent,2023-06-23,104,0.65357137,0.007369995,True,False,N0105
patent:CN116316767,patent,2023-06-23,28,0.71706676,0.003460884,True,True,N0029
patent:CN116316807,patent,2023-06-23,244,0.75246,0.0051212907,True,True,N0245
patent:CN116316828,patent,2023-06-23,52,0.749666,0.007892013,True,True,N0053
patent:CN116316839,patent,2023-06-23,359,0.7265289,0.0018731952,True,True,N0360
patent:CN116316957,patent,2023-06-23,104,0.6756954,0.0014196038,True,False,N0105
patent:CN116316964,patent,2023-06-23,411,0.730191,0.007160008,True,True,N0412
patent:CN116316973,patent,2023-06-23,355,0.71277165,0.0034360886,True,True,N0356
patent:CN116316976,patent,2023-06-23,246,0.69749063,0.00598222,True,True,N0247
patent:CN116317004,patent,2023-06-23,190,0.7174848,0.034974575,True,True,N0191
patent:CN116317028,patent,2023-06-23,276,0.70004857,0.038467348,True,True,N0277
patent:CN116317044,patent,2023-06-23,104,0.7401883,0.004366696,True,True,N0105
patent:CN116317045,patent,2023-06-23,150,0.7147504,0.0035184026,True,True,N0151
patent:CN116317108,patent,2023-06-23,289,0.705498,0.011344731,True,True,N0290
patent:CN116317141,patent,2023-06-23,433,0.7046228,0.015448809,True,True,N0434
patent:CN116317146,patent,2023-06-23,195,0.7065031,0.017437518,True,True,N0196
patent:CN116317147,patent,2023-06-23,249,0.7250785,0.0057563186,True,True,N0250
patent:CN116317182,patent,2023-06-23,276,0.6575533,0.021684647,True,False,N0277
patent:CN116317472,patent,2023-06-23,436,0.7424407,0.0033210516,True,True,N0437
patent:CN116317516,patent,2023-06-23,1,0.6970932,0.0018027425,True,True,N0002
patent:CN116317594,patent,2023-06-23,436,0.7405871,0.013380587,True,True,N0437
patent:CN116317659,patent,2023-06-23,241,0.74810594,0.016933858,True,True,N0242
patent:CN116321590,patent,2023-06-23,1,0.6968189,0.0038442612,True,True,N0002
patent:CN116330986,patent,2023-06-27,23,0.70747346,0.008220255,True,True,N0024
patent:CN116340211,patent,2023-06-27,289,0.6611373,0.0071032643,True,False,N0290
patent:CN116341787,patent,2023-06-27,38,0.6893244,0.0020371675,True,True,N0039
patent:CN116345347,patent,2023-06-27,1,0.71141154,0.0012723804,True,False,N0002
patent:CN116345387,patent,2023-06-27,393,0.6918128,0.013794601,True,True,N0394
patent:CN116345498,patent,2023-06-27,28,0.7631229,0.007562518,True,True,N0029
patent:CN116345519,patent,2023-06-27,379,0.7049796,0.017186344,True,True,N0380
patent:CN116345526,patent,2023-06-27,195,0.7029542,0.001798749,True,True,N0196
patent:CN116345668,patent,2023-06-27,289,0.72079545,0.013623774,True,True,N0290
patent:CN116345675,patent,2023-06-27,195,0.7251222,0.014189541,True,True,N0196
patent:CN116345731,patent,2023-06-27,276,0.7151119,0.030044079,True,True,N0277
patent:CN116345885,patent,2023-06-27,1,0.694489,0.020135343,True,True,N0002
patent:CN116345924,patent,2023-06-27,1,0.6971973,0.009358823,True,True,N0002
patent:CN116349665,patent,2023-06-30,445,0.6795509,0.0042635202,True,True,N0446
patent:CN116362478,patent,2023-06-30,253,0.7396595,0.0066992044,True,True,N0254
patent:CN116362635,patent,2023-06-30,473,0.7410212,0.016293406,True,True,N0474
patent:CN116365512,patent,2023-06-30,271,0.7678343,0.0064692497,True,True,N0272
patent:CN116365581,patent,2023-06-30,322,0.70912427,0.005598247,True,True,N0323
patent:CN116365627,patent,2023-06-30,1,0.69368684,0.017928064,True,True,N0002
patent:CN116365666,patent,2023-06-30,389,0.65583724,0.004029155,True,False,N0390
patent:CN116365714,patent,2023-06-30,154,0.7540886,0.008830845,True,True,N0155
patent:CN116365859,patent,2023-06-30,436,0.7506844,0.003440261,True,True,N0437
patent:CN116365862,patent,2023-06-30,195,0.712427,0.00214684,True,True,N0196
patent:CN116365876,patent,2023-06-30,372,0.68908596,0.00068449974,True,False,N0373
patent:CN116365900,patent,2023-06-30,307,0.73187053,0.0020259023,True,True,N0308
patent:CN116368705,patent,2023-06-30,1,0.70340633,0.0169276,True,True,N0002
patent:CN116373626,patent,2023-07-04,190,0.7211517,0.004960239,True,True,N0191
patent:CN116373635,patent,2023-07-04,33,0.6939366,0.008680463,True,True,N0034
patent:CN116384543,patent,2023-07-04,271,0.7242349,0.0029363632,True,True,N0272
patent:CN116384568,patent,2023-07-04,190,0.7555162,0.025882244,True,True,N0191
patent:CN116384582,patent,2023-07-04,275,0.7342358,0.010726452,True,True,N0276
patent:CN116388198,patent,2023-07-04,195,0.734135,0.0062698126,True,True,N0196
patent:CN116388291,patent,2023-07-04,411,0.743566,0.010647595,True,True,N0412
patent:CN116388319,patent,2023-07-04,33,0.62860966,0.0018817186,True,False,N0034
patent:CN116388327,patent,2023-07-04,459,0.65443575,0.006828308,True,False,N0460
patent:CN116388343,patent,2023-07-04,406,0.7595861,0.029912591,True,True,N0407
patent:CN116388354,patent,2023-07-04,195,0.72365534,0.002224207,True,True,N0196
patent:CN116388355,patent,2023-07-04,411,0.7154262,0.015061498,True,True,N0412
patent:CN116388363,patent,2023-07-04,1,0.7219926,0.014627695,True,True,N0002
patent:CN116388378,patent,2023-07-04,195,0.6945885,0.0009678006,True,False,N0196
patent:CN116388388,patent,2023-07-04,289,0.69822294,0.0054912567,True,True,N0290
patent:CN116388411,patent,2023-07-04,276,0.6711972,0.005225897,True,False,N0277
patent:CN116388685,patent,2023-07-04,130,0.69826365,0.0047074556,True,True,N0131
patent:CN116391303,patent,2023-07-04,420,0.6619777,0.015934825,True,False,N0421
patent:CN116400147,patent,2023-07-07,472,0.6938627,0.006657481,True,True,N0473
patent:CN116402230,patent,2023-07-07,457,0.67652214,0.010436773,True,False,N0458
patent:CN116404604,patent,2023-07-07,289,0.7271806,0.019848883,True,True,N0290
patent:CN116404739,patent,2023-07-07,33,0.67755705,0.009299338,True,False,N0034
patent:CN116404761,patent,2023-07-07,276,0.69576186,0.017168343,True,True,N0277
patent:CN116405815,patent,2023-07-07,23,0.662849,0.0011808276,True,False,N0024
patent:CN116413510,patent,2023-07-11,411,0.6897007,0.00460279,True,True,N0412
patent:CN116417710,patent,2023-07-11,33,0.67883456,0.0019091368,True,True,N0034
patent:CN116417876,patent,2023-07-11,195,0.64138526,0.009743452,True,False,N0196
patent:CN116417985,patent,2023-07-11,60,0.6858461,0.0013278723,True,False,N0061
patent:CN116417993,patent,2023-07-11,195,0.74582636,0.006104052,True,True,N0196
patent:CN116418046,patent,2023-07-11,60,0.6978938,0.007619083,True,True,N0061
patent:CN116418061,patent,2023-07-11,33,0.7401986,0.0070102215,True,True,N0034
patent:CN116424203,patent,2023-07-14,292,0.66222215,0.0015951991,True,False,N0293
patent:CN116429135,patent,2023-07-14,463,0.6744486,0.009709597,True,False,N0464
patent:CN116430254,patent,2023-07-14,33,0.6774103,0.02826184,True,False,N0034
patent:CN116431971,patent,2023-07-14,457,0.72684044,0.0037705302,True,True,N0458
patent:CN116435953,patent,2023-07-14,459,0.7354882,0.010045886,True,True,N0460
patent:CN116435967,patent,2023-07-14,289,0.73423004,0.007046163,True,True,N0290
patent:CN116435981,patent,2023-07-14,362,0.6926352,0.009320617,True,True,N0363
patent:CN116435991,patent,2023-07-14,9,0.70160633,0.0046142936,True,True,N0010
patent:CN116436048,patent,2023-07-14,53,0.7559873,0.0004953742,True,False,N0054
patent:CN116436052,patent,2023-07-14,355,0.7579261,0.011087,True,True,N0356
patent:CN116436075,patent,2023-07-14,52,0.7156389,0.002092123,True,True,N0053
patent:CN116436077,patent,2023-07-14,16,0.718412,0.004135847,True,True,N0017
patent:CN116436100,patent,2023-07-14,455,0.7389716,0.011282206,True,True,N0456
patent:CN116436114,patent,2023-07-14,154,0.70560837,0.0057629943,True,True,N0155
patent:CN116436172,patent,2023-07-14,276,0.67660654,0.001057148,True,False,N0277
patent:CN116436276,patent,2023-07-14,241,0.7129146,0.018755913,True,True,N0242
patent:CN116436285,patent,2023-07-14,1,0.70845205,0.00533247,True,True,N0002
patent:CN116436394,patent,2023-07-14,130,0.6694176,0.0009059906,True,False,N0131
patent:CN116437628,patent,2023-07-14,156,0.66488737,0.007722318,True,False,N0157
patent:CN116451052,patent,2023-07-18,472,0.7469982,0.01050806,True,True,N0473
patent:CN116451166,patent,2023-07-18,154,0.71351725,0.012935579,True,True,N0155
patent:CN116451431,patent,2023-07-18,187,0.714798,0.0014064312,True,False,N0188
patent:CN116453848,patent,2023-07-18,247,0.6612562,0.018685102,True,False,N0248
patent:CN116454875,patent,2023-07-18,271,0.7348033,0.0021243095,True,True,N0272
patent:CN116454882,patent,2023-07-18,144,0.71830416,0.00247401,True,True,N0145
patent:CN116454909,patent,2023-07-18,362,0.75725996,0.007776737,True,True,N0363
patent:CN116454929,patent,2023-07-18,60,0.7841704,0.05100459,True,True,N0061
patent:CN116454948,patent,2023-07-18,104,0.7535793,0.0046904683,True,True,N0105
patent:CN116455004,patent,2023-07-18,33,0.6758667,0.0015996695,True,False,N0034
patent:CN116455007,patent,2023-07-18,33,0.7097752,0.004458308,True,True,N0034
patent:CN116461452,patent,2023-07-21,23,0.7287036,0.012423873,True,True,N0024
patent:CN116468200,patent,2023-07-21,355,0.74595284,0.014094591,True,True,N0356
patent:CN116469664,patent,2023-07-21,1,0.69076806,0.0037706494,True,True,N0002
patent:CN116470407,patent,2023-07-21,420,0.6697643,0.0032806993,True,False,N0421
patent:CN116470476,patent,2023-07-21,1,0.659364,0.0022876263,True,False,N0002
patent:CN116470497,patent,2023-07-21,420,0.7250471,0.001977086,True,True,N0421
patent:CN116470649,patent,2023-07-21,359,0.7239729,0.002059102,True,True,N0360
patent:CN116470651,patent,2023-07-21,60,0.69813603,0.017082274,True,True,N0061
patent:CN116470768,patent,2023-07-21,104,0.7367254,0.014710069,True,True,N0105
patent:CN116471503,patent,2023-07-21,52,0.7377539,0.0027611852,True,True,N0053
patent:CN116479695,patent,2023-07-25,420,0.7100162,0.010901928,True,True,N0421
patent:CN116482565,patent,2023-07-25,73,0.73726547,0.0045982003,True,True,N0074
patent:CN116485035,patent,2023-07-25,15,0.7529621,0.010240197,True,True,N0016
patent:CN116485193,patent,2023-07-25,355,0.7617245,0.0028418303,True,True,N0356
patent:CN116488100,patent,2023-07-25,440,0.69845086,0.0044505596,True,True,N0441
patent:CN116488149,patent,2023-07-25,411,0.66891986,0.0040196776,True,False,N0412
patent:CN116488217,patent,2023-07-25,338,0.6854266,0.0036606789,True,True,N0339
patent:CN116488276,patent,2023-07-25,338,0.707459,0.014336705,True,True,N0339
patent:CN116488291,patent,2023-07-25,1,0.7154885,0.011882007,True,True,N0002
patent:CN116488294,patent,2023-07-25,355,0.73987603,0.011490703,True,True,N0356
patent:CN116488332,patent,2023-07-25,359,0.72383624,0.0029345155,True,True,N0360
patent:CN116488438,patent,2023-07-25,1,0.7296816,0.021345496,True,True,N0002
patent:CN116488474,patent,2023-07-25,149,0.7464989,0.02925402,True,True,N0150
patent:CN116488477,patent,2023-07-25,1,0.65950954,0.01316309,True,False,N0002
patent:CN116488492,patent,2023-07-25,436,0.72615623,0.008229017,True,True,N0437
patent:CN116488977,patent,2023-07-25,21,0.7112977,0.00581187,True,True,N0022
patent:CN116489013,patent,2023-07-25,195,0.73863685,0.005723119,True,True,N0196
patent:CN116491799,patent,2023-07-28,300,0.62504447,0.0028668046,True,False,N0301
patent:CN116494187,patent,2023-07-28,333,0.6907187,0.0014435649,True,False,N0334
patent:CN116499450,patent,2023-07-28,472,0.6673758,0.0015493631,True,False,N0473
patent:CN116499458,patent,2023-07-28,303,0.6768595,0.0040777326,True,False,N0304
patent:CN116502832,patent,2023-07-28,43,0.76178396,0.0025765896,True,True,N0044
patent:CN116504502,patent,2023-07-28,75,0.7045635,0.005098462,True,True,N0076
patent:CN116504513,patent,2023-07-28,433,0.6717575,0.0034237504,True,False,N0434
patent:CN116504519,patent,2023-07-28,75,0.67397475,0.01491487,True,False,N0076
patent:CN116505397,patent,2023-07-28,359,0.6638735,0.0074341297,True,False,N0360
patent:CN116505501,patent,2023-07-28,359,0.6966307,0.001765728,True,True,N0360
patent:CN116505510,patent,2023-07-28,190,0.73497033,0.014307857,True,True,N0191
patent:CN116505745,patent,2023-07-28,411,0.70565563,0.0052550435,True,True,N0412
patent:CN116505746,patent,2023-07-28,307,0.72712153,0.0049052835,True,True,N0308
patent:CN116507056,patent,2023-07-28,1,0.7172645,0.017386615,True,True,N0002
patent:CN116507079,patent,2023-07-28,1,0.6942154,0.00077551603,True,False,N0002
patent:CN116508225,patent,2023-07-28,33,0.71283364,0.0049892664,True,True,N0034
patent:CN116512282,patent,2023-08-01,389,0.66588545,0.0017624497,True,False,N0390
patent:CN116517757,patent,2023-08-01,335,0.6635095,0.014721036,True,False,N0336
patent:CN116520165,patent,2023-08-01,33,0.71608984,0.015228152,True,True,N0034
patent:CN116521889,patent,2023-08-01,192,0.74307144,0.0032286644,True,True,N0193
patent:CN116523077,patent,2023-08-01,235,0.73337746,0.0131902695,True,True,N0236
patent:CN116523094,patent,2023-08-01,379,0.74494934,0.004446566,True,True,N0380
patent:CN116523362,patent,2023-08-01,380,0.7183814,0.0010381341,True,False,N0381
patent:CN116525331,patent,2023-08-01,459,0.6491688,0.0049529076,True,False,N0460
patent:CN116526346,patent,2023-08-01,459,0.7186572,0.0033948421,True,True,N0460
patent:CN116526451,patent,2023-08-01,289,0.7205132,0.001061976,True,False,N0290
patent:CN116526455,patent,2023-08-01,437,0.7347914,0.005924225,True,True,N0438
patent:CN116526525,patent,2023-08-01,9,0.7287779,0.011724591,True,True,N0010
patent:CN116526597,patent,2023-08-01,1,0.72272,0.00867784,True,True,N0002
patent:CN116526605,patent,2023-08-01,1,0.71724606,0.014342904,True,True,N0002
patent:CN116526617,patent,2023-08-01,33,0.7035186,0.013812721,True,True,N0034
patent:CN116526648,patent,2023-08-01,241,0.73104477,0.0028047562,True,True,N0242
patent:CN116542373,patent,2023-08-04,455,0.73446554,0.0059086084,True,True,N0456
patent:CN116543344,patent,2023-08-04,393,0.6688129,0.021592617,True,False,N0394
patent:CN116544828,patent,2023-08-04,359,0.69885063,0.0055360794,True,True,N0360
patent:CN116544931,patent,2023-08-04,457,0.7664066,0.006066859,True,True,N0458
patent:CN116544975,patent,2023-08-04,439,0.7063148,0.003628552,True,True,N0440
patent:CN116544995,patent,2023-08-04,195,0.73037636,0.011624634,True,True,N0196
patent:CN116545039,patent,2023-08-04,9,0.70179975,0.00028038025,True,False,N0010
patent:CN116545111,patent,2023-08-04,472,0.7443154,0.0010453463,True,False,N0473
patent:CN116545370,patent,2023-08-04,149,0.7072396,0.0025532246,True,True,N0150
patent:CN116545375,patent,2023-08-04,16,0.73066616,0.023946524,True,True,N0017
patent:CN116545424,patent,2023-08-04,195,0.6391062,0.0005480051,True,False,N0196
patent:CN116562883,patent,2023-08-08,341,0.72241914,0.017607689,True,True,N0342
patent:CN116564053,patent,2023-08-08,433,0.6497743,0.013982117,True,False,N0434
patent:CN116565792,patent,2023-08-08,1,0.6535625,0.014225423,True,False,N0002
patent:CN116565849,patent,2023-08-08,52,0.71872854,0.00075793266,True,False,N0053
patent:CN116565855,patent,2023-08-08,73,0.73007214,0.018238723,True,True,N0074
patent:CN116566006,patent,2023-08-08,110,0.7409884,0.008330226,True,True,N0111
patent:CN116566011,patent,2023-08-08,359,0.72648346,0.0013897419,True,False,N0360
patent:CN116566303,patent,2023-08-08,130,0.6867598,0.010015845,True,True,N0131
patent:CN116579122,patent,2023-08-11,154,0.74182296,0.015709043,True,True,N0155
patent:CN116579884,patent,2023-08-11,411,0.7451924,0.007602453,True,True,N0412
patent:CN116581722,patent,2023-08-11,195,0.71075153,0.0051344633,True,True,N0196
patent:CN116581729,patent,2023-08-11,436,0.7646021,0.0015817285,True,False,N0437
patent:CN116581801,patent,2023-08-11,195,0.71974695,0.0006273389,True,False,N0196
patent:CN116581847,patent,2023-08-11,195,0.7294383,0.0061354637,True,True,N0196
patent:CN116581879,patent,2023-08-11,195,0.71507275,0.0006404519,True,False,N0196
patent:CN116581972,patent,2023-08-11,195,0.69530624,0.011795819,True,True,N0196
patent:CN116582007,patent,2023-08-11,1,0.7309519,0.0019925237,True,True,N0002
patent:CN116583079,patent,2023-08-11,33,0.6900352,0.015739083,True,True,N0034
patent:CN116592417,patent,2023-08-15,455,0.7608365,0.0026854873,True,True,N0456
patent:CN116594839,patent,2023-08-15,235,0.721871,0.0041304827,True,True,N0236
patent:CN116595401,patent,2023-08-15,472,0.7510274,0.02122444,True,True,N0473
patent:CN116596216,patent,2023-08-15,411,0.7627262,0.0039212108,True,True,N0412
patent:CN116598110,patent,2023-08-15,1,0.7015326,0.006400645,True,True,N0002
patent:CN116598625,patent,2023-08-15,33,0.70800877,0.033036053,True,True,N0034
patent:CN116598938,patent,2023-08-15,411,0.658556,0.0073953867,True,False,N0412
