category_id,name,domain,status,analysis_scope,admissible_pool,direct_energy,year0_papers,year0_denominator,year0_share,year1_papers,year1_denominator,year1_share,year2_papers,year2_denominator,year2_share,year3_papers,year3_denominator,year3_share,year4_papers,year4_denominator,year4_share,recent_papers,previous_papers,share_growth_ratio,baseline_years_used,baseline_papers,baseline_annual_mean_papers,baseline_mean_share,multiyear_share_ratio,historical_peak_ratio,three_year_log_share_slope,growing_quarters,active_quarters,core_years,core_papers,core_mean_annual_share,core_active_quarters,core_active_years,core_persistence,recent_institutions,core_institutions,baseline_mean_institutions,institution_expansion,citation_cohort_percentile,pooled_baseline_share,pooled_share_ratio,share_ratio_lower95,growth_count_pvalue,growth_count_qvalue,core_score,emerging_score,core_eligible,emerging_eligible,trajectory,end_quarter,core_numeric_candidate,emerging_numeric_candidate,core_failed_gates,emerging_failed_gates,core_rank,emerging_rank,abstract_available_core_candidate,abstract_available_emerging_candidate,abstract_available_multiyear_ratio,abstract_available_yoy_ratio,title_year_dedup_core_candidate,title_year_dedup_emerging_candidate,title_year_dedup_multiyear_ratio,title_year_dedup_yoy_ratio,exclude_jan1_core_candidate,exclude_jan1_emerging_candidate,exclude_jan1_multiyear_ratio,exclude_jan1_yoy_ratio,core_robust_candidate,emerging_robust_candidate,scope_review_status
N0448,Chalcogenide / Chalcogenide glass / Refractive index,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,11,11974,0.0009407722513089005,10,11985,0.0008581937065794851,20,9992,0.002001562194883812,15,7998,0.001879243452958293,9,7996,0.001152073732718894,11,10,1.096223666168038,3,45,15.0,0.0015796664514738633,0.5955512003379825,0.4700189950197931,-0.37749108507948215,3,0,3,41,0.0012668427175907325,4,0,0.3333333333333333,25,111,42.666666666666664,0.5954198473282443,0.5506546317247405,0.0015053763440860215,0.6249415669409125,0.3272602010136359,0.9300166028483823,0.999999583780761,41.95,33.33,False,False,历史峰值以下的恢复或波动,2026Q2,False,False,annual_volume | active_years | persistence | current_volume,volume | multiyear | recent_growth | trend | peak | lower95 | qvalue,301,351,False,False,0.42597837341058853,0.7377363022922323,False,False,0.5965948048597092,1.0973946063781161,False,False,0.5262535238318623,0.8923320593602588,False,False,待主题与代表文献审阅
N0449,Index (typography) / Phosphor / Statistics,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,23,11974,0.0019224476439790577,23,11985,0.0019207192480588475,20,9992,0.002001562194883812,17,7998,0.00212172647914646,11,7996,0.0013946155711860296,23,23,1.0008998691099478,3,60,20.0,0.0020146693073630397,0.9542249127204459,0.906077038145101,-0.02016439218902777,2,3,3,66,0.0019482430289739056,8,0,0.6666666666666666,27,84,31.333333333333332,0.8659793814432991,0.32552971310822837,0.002001654259718776,0.960429422136645,0.596433027334191,0.5668157339455973,0.999999583780761,46.760000000000005,49.7,False,False,历史峰值以下的恢复或波动,2026Q2,False,False,annual_volume | active_years | persistence | current_volume,volume | multiyear | recent_growth | quarters | trend | peak | lower95 | qvalue,269,255,False,False,1.0788956868415283,0.9647320876129192,False,False,0.9753504005150412,1.001968988432193,False,False,0.7813909980025855,0.8419307620408091,False,False,待主题与代表文献审阅
N0450,Nanotube / Zigzag / Chemical engineering,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,5,11974,0.000449934554973822,5,11985,0.00044953003677973026,11,9992,0.0011228275727396993,7,7998,0.0009093113482056256,10,7996,0.0012733446519524619,5,5,1.0008998691099475,3,23,7.666666666666667,0.0008272229859083518,0.5439096381972035,0.3533486038394415,-0.4572516312572925,1,0,3,21,0.0006740973881644172,1,0,0.08333333333333333,9,66,24.0,0.4,0.4718472584928563,0.0007775020678246485,0.578692422301437,0.22868857572506332,0.8948198756280148,0.999999583780761,19.240000000000002,24.409999999999997,False,False,历史峰值以下的恢复或波动,2026Q2,False,False,annual_volume | active_years | persistence | current_volume,volume | baseline | multiyear | recent_growth | quarters | trend | peak | lower95 | qvalue,442,393,False,False,0.8837738863959862,2.8941962628387574,False,False,0.5448590274574241,1.001968988432193,False,False,0.557791056837779,0.9862617498192335,False,False,待主题与代表文献审阅
N0451,Subsidy / Public economics / Market economy,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,35,11974,0.0029041230366492147,16,11985,0.001348590110339191,25,9992,0.002489748096074985,12,7998,0.0015155189136760426,15,7996,0.0018796992481203006,35,16,2.153451233539584,3,53,17.666666666666668,0.0017846190400300727,1.6273069890592882,1.1664324761318141,0.07697496246659208,4,3,3,76,0.00224748708102113,7,1,0.5833333333333334,51,126,36.333333333333336,1.3928571428571428,0.3402923333777573,0.0017700578990901572,1.6406938090228507,1.073400805686765,0.009777857044019456,0.10864285604466062,56.269999999999996,84.39,False,False,多年背景上持续抬升,2026Q2,False,False,annual_volume | active_years | persistence | current_volume,qvalue,210,61,False,False,1.306855664703595,2.0817902943226154,False,False,1.6300331491520088,2.1557514599601726,False,False,1.241933340659673,1.7168260089445917,False,False,待主题与代表文献审阅
N0452,Reactivity (psychology) / Sulfide / Catalysis,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,20,11974,0.0016770287958115184,13,11985,0.001103391908459338,14,9992,0.0014157391134544035,16,7998,0.0020004849660523764,16,7996,0.0020009701673538685,20,13,1.519884986426217,3,43,14.333333333333334,0.0015065386626553726,1.1131667824944138,0.838107845470411,0.08468595866701412,3,2,3,47,0.0013987199392417535,4,0,0.3333333333333333,64,126,44.333333333333336,1.4338235294117647,0.5738487359293305,0.0014392059553349876,1.1652458701931756,0.6892531172864615,0.28666834562408555,0.8190524160688158,49.8,69.46,False,False,历史峰值以下的恢复或波动,2026Q2,False,False,annual_volume | active_years | persistence | current_volume,volume | multiyear | peak | lower95 | qvalue,254,146,False,False,1.3479604969285874,1.3322490733702217,False,False,1.1150780152837567,1.5215084639155523,False,False,1.1572853971838521,1.6174692697035429,False,False,待主题与代表文献审阅
N0453,Model predictive control / Weighting / Duty cycle,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,50,11974,0.004131217277486911,29,11985,0.0024111156518185533,38,9992,0.0037590314391720368,21,7998,0.0026066925315227935,22,7996,0.0027285956827552754,50,29,1.7134048606797407,3,88,29.333333333333332,0.0029256132075044607,1.412085940441466,1.099011100156388,0.047205387801884324,4,4,3,117,0.0034337881228258334,12,2,1.0,71,173,51.0,1.3846153846153846,0.4383454319074231,0.0029280397022332506,1.4109157312095126,0.998582324838545,0.022590399509706493,0.1882533292475541,79.86000000000001,78.11999999999999,False,False,多年背景上持续抬升,2026Q2,False,False,annual_volume | active_years,lower95 | qvalue,66,90,False,False,1.0827277795946586,1.2673931347071683,False,False,1.4144325772415725,1.7152350479940932,False,False,1.3353589698137818,1.6437695830320558,False,False,待主题与代表文献审阅
N0454,Nafion / Ionomer / Direct methanol fuel cell,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,3,11974,0.0002863219895287958,1,11985,0.00012259910093992643,4,9992,0.0004393673110720562,6,7998,0.0007880698351115422,15,7996,0.0018796992481203006,3,1,2.3354330279232114,3,11,3.6666666666666665,0.00045001208237450827,0.6362540045991774,0.15232329842931938,-0.2141093738323563,4,0,3,8,0.00028276280051359285,0,0,0.0,8,16,6.0,1.2857142857142858,0.4542083196077644,0.000380479735318445,0.7525288811745959,0.22744823923924937,0.722276831193734,0.999999583780761,11.099999999999998,52.970000000000006,False,False,历史峰值以下的恢复或波动,2026Q2,False,False,annual_volume | active_years | persistence | current_volume,volume | baseline | multiyear | trend | peak | lower95 | qvalue,480,236,False,False,0.45748571392948467,0.9647320876129192,False,False,0.637437585714,2.337927639675117,False,False,0.6380596956289426,2.301277416244878,False,False,待主题与代表文献审阅
N0455,Fouling / Membrane fouling / Filtration (mathematics),待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,12,11974,0.0010225785340314136,11,11985,0.0009399264405394361,20,9992,0.002001562194883812,14,7998,0.0017580019398642096,13,7996,0.001637157409653165,12,11,1.0879346403368995,3,45,15.0,0.0015664968584291523,0.6527804562958602,0.510890211978036,-0.3358002806099569,3,0,3,43,0.001321355723151554,2,0,0.16666666666666666,29,92,37.666666666666664,0.7758620689655172,0.5712166493525911,0.0015053763440860215,0.6792843118922962,0.3632652934242047,0.8949369722484626,0.999999583780761,40.57,36.81,False,False,历史峰值以下的恢复或波动,2026Q2,False,False,annual_volume | active_years | persistence | current_volume,volume | multiyear | recent_growth | trend | peak | lower95 | qvalue,313,328,False,False,0.7987069345060405,0.9647320876129193,False,False,0.6539120611797326,1.0890967265567315,False,False,0.5643268443586122,1.090078776115995,False,False,待主题与代表文献审阅
N0456,Demand response / Peak demand / Load management,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,32,11974,0.0026587041884816756,19,11985,0.0015937883122190436,23,9992,0.002294473735598516,23,7998,0.00284917555771096,18,7996,0.0022435120058210043,32,19,1.6681664485165797,3,65,21.666666666666668,0.0022458125351761736,1.1838495630594175,0.9331486019828451,0.07366767440088617,3,3,3,74,0.002182322078766412,8,1,0.6666666666666666,67,130,42.666666666666664,1.5572519083969467,0.47880298503597496,0.0021670802315963606,1.2268600625474602,0.8056697383005448,0.1658782733166318,0.6338566465606357,63.480000000000004,72.61999999999999,False,False,历史峰值以下的恢复或波动,2026Q2,False,False,annual_volume | active_years | persistence | current_volume,multiyear | peak | lower95 | qvalue,174,119,False,False,1.2311529590166927,1.6593391906942208,False,False,1.1858833936146704,1.6699483140536548,False,False,1.1589315434840892,2.006532525494303,False,False,待主题与代表文献审阅
N0457,Hydrolysis / Tandem / Sodium borohydride,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,21,11974,0.0017588350785340313,16,11985,0.001348590110339191,11,9992,0.0011228275727396993,16,7998,0.0020004849660523764,10,7996,0.0012733446519524619,21,16,1.3042028597493256,3,43,14.333333333333334,0.001490634216377089,1.179923994237024,0.8792043471362843,0.22440079019030312,3,2,3,48,0.0014100842538709738,5,0,0.4166666666666667,62,126,30.666666666666668,1.9894736842105263,0.56694739318485,0.0014392059553349876,1.2220871321538183,0.7289484609771374,0.2246269753269154,0.7340750827676973,51.129999999999995,74.19,False,False,历史峰值以下的恢复或波动,2026Q2,False,False,annual_volume | active_years | persistence | current_volume,volume | multiyear | peak | lower95 | qvalue,249,112,False,False,2.0237865998333433,1.7365177577032544,False,False,1.1819018635060585,1.3055959546237665,False,False,1.2836115292290209,1.4623881118009328,False,False,待主题与代表文献审阅
N0458,Computation / Computational science / Finite element method,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,29,11974,0.002413285340314136,6,11985,0.0005312627707396813,8,9992,0.0008299160320249952,10,7998,0.0012730358874878758,10,7996,0.0012733446519524619,29,6,4.542545559806685,3,24,8.0,0.0008780715634175174,2.748392546641024,1.895233420593368,0.5337098902328483,4,3,3,43,0.001258154714359604,3,0,0.25,52,73,17.0,2.9444444444444446,0.2968584748464402,0.0008105872622001654,2.9772060984079496,1.7423579759007288,1.2124583655010796e-05,0.0004469812361619609,27.83,99.14999999999999,False,False,多年背景上持续抬升,2026Q2,False,True,annual_volume | active_years | persistence | current_volume,,386,5,False,False,2.493871502245031,3.042616584009976,False,True,2.6598918372577494,4.393248641587308,False,False,3.243921556490599,4.172645864619834,False,True,待主题与代表文献审阅
N0459,Mass transfer / Chromatography / Volumetric flow rate,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,28,11974,0.002331479057591623,16,11985,0.001348590110339191,11,9992,0.0011228275727396993,20,7998,0.00248545101842871,13,7996,0.001637157409653165,28,16,1.7288270466444549,3,47,15.666666666666666,0.0016522895671692,1.4110596011243055,0.9380506959519856,0.3653263662607973,4,4,3,55,0.0016009655802235042,7,0,0.5833333333333334,63,107,36.0,1.7297297297297298,0.548660146292927,0.0015715467328370554,1.4835569371727748,0.9324320676224946,0.0458116352465416,0.3090881317830861,55.76,86.61,False,False,历史峰值以下的恢复或波动,2026Q2,False,False,annual_volume | active_years | persistence | current_volume,peak | lower95 | qvalue,216,53,False,False,1.2685345430390054,1.5322215509146362,False,False,1.4134723978810602,1.7306737072919698,False,False,1.3863815939570523,1.749819233550253,False,False,待主题与代表文献审阅
N0460,Circuit breaker / High voltage / Switchgear,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,18,11974,0.0015134162303664922,13,11985,0.001103391908459338,5,9992,0.000537004491310291,9,7998,0.0011517943743937925,6,7996,0.0007882609750181907,18,13,1.3716035243358542,3,27,9.0,0.0009307302580544739,1.6260524650074446,1.3139639019013503,0.5180591602310236,2,3,3,36,0.0010512708767120404,4,0,0.3333333333333333,21,53,19.333333333333332,1.0819672131147542,0.3546475278060778,0.0009098428453267163,1.6633820204664447,0.9226456914482166,0.044330619663613596,0.3078515254417611,24.33,78.69,False,False,多年背景上持续抬升,2026Q2,False,False,annual_volume | active_years | persistence | current_volume,volume | quarters | lower95 | qvalue,405,85,False,False,1.357091315306041,1.1325115811108182,False,False,1.6286547989281044,1.3730686137774497,False,False,1.5599546984280155,1.3018655097613883,False,False,待主题与代表文献审阅
N0461,SIGNAL (programming language) / Signal processing / Digital signal processing,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,25,11974,0.002086060209424084,16,11985,0.001348590110339191,18,9992,0.0018062878344073422,16,7998,0.0020004849660523764,12,7996,0.0015158864904195974,25,16,1.5468452522608283,3,50,16.666666666666668,0.0017184543035996364,1.2139166022945302,1.0427772489290814,0.07200170034814768,3,3,3,59,0.001746979384723539,8,0,0.6666666666666666,53,101,25.666666666666668,2.025,0.2937164682628961,0.0016708023159636063,1.2485380164325333,0.7755519282566045,0.179001068663524,0.6580921642041323,44.65,73.71999999999998,False,False,平稳或增长证据不足,2026Q2,False,False,annual_volume | active_years | persistence | current_volume,multiyear | peak | lower95 | qvalue,286,115,False,False,1.1526469993207027,1.2973983247208225,False,False,1.2159704532508229,1.5484975275770254,False,False,1.3374684181161374,1.6225596529284163,False,False,待主题与代表文献审阅
N0462,Dissociation (chemistry) / Physical chemistry / Chemistry,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,26,11974,0.002167866492146597,13,11985,0.001103391908459338,17,9992,0.0017086506541691077,19,7998,0.0023642095053346265,24,7996,0.0029711375212224107,26,13,1.9647293726973047,3,49,16.333333333333332,0.0017254173559876906,1.256430210710169,0.7296419222139118,0.11901976633945077,4,4,3,56,0.0016599696849250141,7,0,0.5833333333333334,62,135,47.333333333333336,1.303448275862069,0.49671376251979027,0.0016377171215880893,1.323712418689513,0.825853907889149,0.11998044111443157,0.5140027221373517,55.25,78.03,False,False,历史峰值以下的恢复或波动,2026Q2,False,False,annual_volume | active_years | persistence | current_volume,peak | lower95 | qvalue,219,92,False,False,1.4696834054759698,1.975403798445501,False,False,1.2111246151827588,1.8926080892608088,False,False,1.304253955753476,2.0908749096167747,False,False,待主题与代表文献审阅
N0463,van der Waals force / Exfoliation joint / Molecule,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,27,11974,0.00224967277486911,30,11985,0.0024928483857785044,16,9992,0.001611013473930873,25,7998,0.003091658583899127,25,7996,0.0030924084404559786,27,30,0.9024507016565102,3,71,23.666666666666668,0.002398506814536168,0.9379472100037206,0.7274824196694385,0.16696065219109268,1,2,3,73,0.0021178448781928295,8,1,0.6666666666666666,64,172,63.333333333333336,1.010362694300518,0.5184932207933529,0.0023655913978494624,0.9509980366492148,0.6126004530379237,0.5862674309220522,0.999999583780761,67.5,51.32,False,False,近期份额下降,2026Q2,False,False,annual_volume | active_years | persistence | current_volume,multiyear | recent_growth | quarters | peak | lower95 | qvalue,143,247,False,False,0.6908390384307842,0.7074701975828074,False,False,0.9394851363617263,0.9034146617011576,False,False,0.910586278625252,0.8478390480902183,False,False,待主题与代表文献审阅
N0464,Service (business) / Marketing / Telecommunications,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,22,11974,0.0018406413612565445,13,11985,0.001103391908459338,17,9992,0.0017086506541691077,12,7998,0.0015155189136760426,7,7996,0.0009095318942517585,22,13,1.6681664485165795,3,42,14.0,0.001442520492101496,1.2759897494246735,1.0772485041136872,0.037205054448549824,3,3,3,52,0.0015508946412949969,4,0,0.3333333333333333,22,76,24.0,0.92,0.36875000807527153,0.0014061207609594706,1.3090208269171544,0.7852698910441007,0.15065007163085498,0.6123986651660771,36.57,68.97999999999999,False,False,多年背景上持续抬升,2026Q2,False,False,annual_volume | active_years | persistence | current_volume,volume | lower95 | qvalue,334,149,False,False,1.018210859552247,1.3002910746087173,False,False,1.2781438566476098,1.6699483140536548,False,False,1.1806938097746484,1.5008330975510076,False,False,待主题与代表文献审阅
N0465,Fluidized bed / Chemical looping combustion / Fluidized bed combustion,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,14,11974,0.0011861910994764397,12,11985,0.001021659174499387,18,9992,0.0018062878344073422,11,7998,0.0013942774005819593,14,7996,0.001758428328886733,14,12,1.1610438481675391,3,41,13.666666666666666,0.0014074081364962296,0.8428195551217189,0.6567010400452808,-0.2102632010207781,3,1,3,44,0.001338046036127723,3,0,0.25,30,78,31.0,0.96875,0.472534066803867,0.0013730355665839537,0.8639186983536239,0.4751165318361484,0.6941637073130237,0.999999583780761,35.22,47.169999999999995,False,False,历史峰值以下的恢复或波动,2026Q2,False,False,annual_volume | active_years | persistence | current_volume,volume | multiyear | trend | peak | lower95 | qvalue,343,273,False,False,0.6777623672474291,1.393501904329772,False,False,0.84424654634066,1.1622840265813439,False,False,0.8165005412226475,1.1577855323964916,False,False,待主题与代表文献审阅
N0466,Radiation / Optics / Atmospheric sciences,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,19,11974,0.0015952225130890052,27,11985,0.0022476501838986514,19,9992,0.001903925014645577,21,7998,0.0026066925315227935,12,7996,0.0015158864904195974,19,27,0.7097289980961446,3,67,22.333333333333332,0.0022527559100223404,0.7081204430502128,0.6119718738585169,-0.08845215969190301,2,1,3,65,0.0019155992372110779,6,0,0.5,38,132,44.333333333333336,0.8602941176470588,0.289248767230414,0.0022332506203473945,0.7143051919720768,0.43156054752396833,0.9075860309455406,0.999999583780761,45.86,35.03,False,False,近期份额下降,2026Q2,False,False,annual_volume | active_years | persistence | current_volume | current_share,volume | multiyear | recent_growth | quarters | trend | peak | lower95 | qvalue,280,342,False,False,0.785695843802106,0.7074701975828074,False,False,0.7092816320331015,0.7104871008882824,False,False,0.8035846315217289,0.8486438312398056,False,False,待主题与代表文献审阅
N0467,Rutile / Chemical engineering / Ilmenite,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,9,11974,0.0007771596858638743,5,11985,0.00044953003677973026,10,9992,0.0010251903925014645,9,7998,0.0011517943743937925,8,7996,0.0010308028134853261,9,5,1.728827046644455,3,24,8.0,0.0008755049345583292,0.8876702519740021,0.6747382198952879,-0.13849388897039416,2,1,3,24,0.0007506267050483564,2,0,0.16666666666666666,26,53,14.333333333333334,1.7608695652173911,0.45444923109654056,0.0008105872622001654,0.9587612859279837,0.45328603205707463,0.5642644395529125,0.999999583780761,20.729999999999997,57.26,False,False,历史峰值以下的恢复或波动,2026Q2,False,False,annual_volume | active_years | persistence | current_volume,volume | multiyear | quarters | trend | peak | lower95 | qvalue,430,217,False,False,1.2552907162420972,2.342920784202804,False,False,0.889240576377073,1.7306737072919698,False,False,0.9643104600144505,1.7035430224150396,False,False,待主题与代表文献审阅
N0468,Pollutant / Environmental remediation / Pollution,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,55,11974,0.0045402486910994765,51,11985,0.004209235798937475,50,9992,0.004930677602030854,32,7998,0.003940349175557711,43,7996,0.005275284986660199,55,51,1.0786396647689727,3,133,44.333333333333336,0.0043600875255086794,1.0413205387590878,0.8606641541794549,-0.041247317456365895,2,4,3,156,0.004560054030689268,12,3,1.0,120,300,96.0,1.2474226804123711,0.5913744676429132,0.004416873449131514,1.0279327092770163,0.7516456296984524,0.4143435765481246,0.9818568164647502,94.36000000000001,54.230000000000004,False,False,历史峰值以下的恢复或波动,2026Q2,False,False,annual_volume,multiyear | recent_growth | quarters | trend | peak | lower95 | qvalue,9,231,False,False,1.0213807818221916,1.1362400142996605,False,False,1.0430164055887272,1.0797918224851788,False,False,1.1232670653534413,1.1108421813753475,False,False,待主题与代表文献审阅
N0469,Politics / Energy security / Political economy,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,50,11974,0.004131217277486911,36,11985,0.00298324478953821,39,9992,0.0038566686194102715,36,7998,0.004425315227934045,23,7996,0.0028498666019888433,50,36,1.3848066682206124,3,111,37.0,0.0037550762122941753,1.1001686900418277,0.9335419206770421,0.03438417249521564,3,4,3,125,0.003657043562145131,12,3,1.0,63,189,60.0,1.0491803278688525,0.2766109535167176,0.0036889991728701406,1.1198748180452185,0.8031319611840427,0.2397723827158093,0.7636063143815582,73.62,63.49999999999999,False,False,历史峰值以下的恢复或波动,2026Q2,False,False,annual_volume,multiyear | peak | lower95 | qvalue,104,184,False,False,1.0543654676298275,1.5108068541862696,False,False,1.0919545926910692,1.3588346555450288,False,False,1.1521059574351566,1.5399525567352945,False,False,待主题与代表文献审阅
N0470,Life-cycle assessment / Environmental impact assessment / Environmental engineering,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,51,11974,0.004213023560209424,31,11985,0.002574581119738455,21,9992,0.0020991993751220466,22,7998,0.002727934044616877,23,7996,0.0028498666019888433,51,31,1.636391849497216,3,74,24.666666666666668,0.002467238179825793,1.7075868858785643,1.4783230756377406,0.34831227657613395,3,4,3,103,0.002962268018356642,10,2,0.8333333333333334,104,194,46.333333333333336,2.2183098591549295,0.5469753920533675,0.0024648469809760132,1.7092434511050985,1.198249541465845,0.001188563960227103,0.020492482072881086,82.69999999999999,88.19999999999999,False,False,多年背景上持续抬升,2026Q2,False,True,annual_volume | active_years,,50,42,False,True,2.2720159383527143,1.862157285392379,False,True,1.7103614767150315,1.6381397747383473,False,True,1.797760359657553,1.8758311712248166,False,True,待主题与代表文献审阅
N0471,Cogeneration / Tandem / Stirling engine,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,18,11974,0.0015134162303664922,12,11985,0.001021659174499387,16,9992,0.001611013473930873,7,7998,0.0009093113482056256,12,7996,0.0015158864904195974,18,12,1.4813318062827225,3,35,11.666666666666666,0.0011806613322119619,1.2818377201624076,0.9394187291765825,-0.03124698410303095,2,2,3,46,0.0013820296262655838,4,0,0.3333333333333333,34,89,24.333333333333332,1.381578947368421,0.5002002234269188,0.001174524400330852,1.2885353679669642,0.7345367316989057,0.19107622674921265,0.6703080088846061,40.879999999999995,66.08000000000001,False,False,历史峰值以下的恢复或波动,2026Q2,False,False,annual_volume | active_years | persistence | current_volume,volume | quarters | trend | peak | lower95 | qvalue,311,165,False,False,1.8264372996485578,1.5584133722977924,False,False,1.2839434627246187,1.4829141028796455,False,False,1.368367474278409,1.7376992734910304,False,False,待主题与代表文献审阅
N0472,Dispersion (optics) / Superconductivity / Dispersant,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,19,11974,0.0015952225130890052,6,11985,0.0005312627707396813,9,9992,0.0009275532122632298,13,7998,0.001636760426770126,7,7996,0.0009095318942517585,19,6,3.0026996073298426,3,28,9.333333333333334,0.001031858803257679,1.5459697664571277,0.9746218731820826,0.2711091737897,3,2,3,34,0.0010180128320306386,2,0,0.16666666666666666,38,66,18.333333333333332,2.0172413793103448,0.4510081849718752,0.0009429280397022332,1.6917754546707082,0.9510005381196498,0.03556881607850984,0.26153541234198413,27.590000000000003,89.21,False,False,历史峰值以下的恢复或波动,2026Q2,False,False,annual_volume | active_years | persistence | current_volume,volume | peak | lower95 | qvalue,388,32,False,False,1.0168995905879128,2.0366566294050514,False,False,1.5487356296514534,3.005906965296579,False,False,1.3616457108209528,2.5035875187719006,False,False,待主题与代表文献审阅
N0473,Identification (biology) / System identification / Set (abstract data type),待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,63,11974,0.005194698952879581,42,11985,0.003473641193297916,31,9992,0.0030755711775043936,9,7998,0.0011517943743937925,11,7996,0.0013946155711860296,63,42,1.4954621573760394,3,82,27.333333333333332,0.0025670022483987006,2.0236440993069023,1.4954621573760394,0.2620740203416263,3,4,3,136,0.003914637107893964,12,3,1.0,98,223,51.0,1.9038461538461537,0.37876832262504473,0.002729528535980149,1.9031487981913373,1.372049672141487,3.435057626851475e-05,0.000903962533381967,80.25000000000001,86.42,False,False,多年背景上持续抬升,2026Q2,False,True,annual_volume,,64,55,False,True,2.155608317819661,1.8020467296920566,False,True,2.026680431685276,1.497059547422218,False,True,1.7790497706591626,1.3645539278320902,False,True,待主题与代表文献审阅
N0474,Reinforcement learning / Convergence (economics) / Artificial intelligence,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,93,11974,0.007648887434554974,67,11985,0.005516959542296689,44,9992,0.004344854520601445,34,7998,0.004182832201745878,27,7996,0.0033349502789231144,93,67,1.3864316705448905,3,145,48.333333333333336,0.004681548754881338,1.6338369704213085,1.3864316705448905,0.28278396386932014,2,4,3,204,0.005836900499151036,12,3,1.0,151,279,83.33333333333333,1.8023715415019763,0.4566378857847195,0.0048138957816377176,1.588918369136935,1.2253987868748004,0.0001544421792697522,0.0035100495288580046,88.34,81.25000000000001,False,False,多年背景上持续抬升,2026Q2,True,False,,quarters,30,78,False,False,1.4933607567587186,1.23444213361223,True,True,1.636412245063274,1.38791259879126,False,True,1.8371340377629246,1.675687439013261,False,False,待主题与代表文献审阅
N0475,Fullerene / Polymer solar cell / Perylene,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,4,11974,0.0003681282722513089,9,11985,0.0007764609726195341,5,9992,0.000537004491310291,10,7998,0.0012730358874878758,15,7996,0.0018796992481203006,4,9,0.47411046431523834,3,24,8.0,0.0008621671171392337,0.42698018160655377,0.19584424083769636,-0.18878750742297878,1,0,3,18,0.0005605312453937114,0,0,0.0,14,62,25.333333333333332,0.569620253164557,0.5266143888394635,0.0008105872622001654,0.4541500828079923,0.166200843610843,0.9526554539160675,0.999999583780761,19.419999999999998,17.080000000000002,False,False,近期份额下降,2026Q2,False,False,annual_volume | active_years | persistence | current_volume | current_share,volume | multiyear | recent_growth | quarters | trend | peak | lower95 | qvalue,441,430,False,False,0.3800773281641841,0.5194711240992642,False,False,0.4277006649396393,0.4746168892573545,False,False,0.46703375006208375,0.4671766183354264,False,False,待主题与代表文献审阅
N0476,Electrification / Rural electrification / Economic growth,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,44,11974,0.0036403795811518324,22,11985,0.0018389865140988966,24,9992,0.0023921109158367504,28,7998,0.0034553831231813772,20,7996,0.0024860538442881396,44,22,1.9795575189063408,3,74,24.666666666666668,0.0025621601843723416,1.420824351012864,1.0535386240470286,0.2099558761188538,3,3,3,90,0.002623825670362493,9,1,0.75,69,151,45.666666666666664,1.5,0.46710505063585966,0.0024648469809760132,1.4769190985277065,1.0187929089965233,0.017597032708507883,0.15435993603954282,71.83000000000001,82.23999999999998,False,False,多年背景上持续抬升,2026Q2,False,False,annual_volume | active_years | current_volume,lower95 | qvalue,108,73,False,False,1.8022399517341088,2.295397036044532,False,False,1.4232710740250585,1.9816719993436704,False,False,1.4361315507430565,2.2261336638776985,False,False,待主题与代表文献审阅
