category_id,name,block,start_quarter,end_quarter,papers,background,share
C0208,能源企业组织投资与管理,4,2021Q3,2022Q2,398,242709,0.0016393510062365272
C0209,有机半导体光物理与光电响应,4,2021Q3,2022Q2,600,242709,0.0024703394711293215
C0210,地热资源开发与换热,4,2021Q3,2022Q2,482,242709,0.001984910565894917
C0211,直流变换器拓扑与设计,4,2021Q3,2022Q2,865,242709,0.003560497605765908
C0212,等离子体波与高能粒子作用,4,2021Q3,2022Q2,546,242709,0.0022481940399203568
C0213,电力电缆绝缘与运行诊断,4,2021Q3,2022Q2,256,242709,0.0010551907982425828
C0214,通信网络路由与拓扑,4,2021Q3,2022Q2,303,242709,0.0012485395994800152
C0215,电池极耳焊接及耳机等混合部件,4,2021Q3,2022Q2,9,242709,3.9081140675651216e-05
C0216,电力可靠性与电气安全,4,2021Q3,2022Q2,361,242709,0.00148714024781557
C0217,离子液体萃取与金属分离,4,2021Q3,2022Q2,397,242709,0.0016352372019548798
C0218,气候变化治理与国际政策,4,2021Q3,2022Q2,908,242709,0.0037373911898767502
C0219,系统可靠性及暂态稳定混合,4,2021Q3,2022Q2,490,242709,0.0020178210001480968
C0220,局部放电电晕与放电物理,4,2021Q3,2022Q2,305,242709,0.0012567672080433102
C0221,锂金属沉积与含锂电极材料,4,2021Q3,2022Q2,880,242709,0.0036222046699906207
C0222,木质纤维素预处理与生化转化,4,2021Q3,2022Q2,854,242709,0.0035152457586677855
C0223,泵水轮机与水力机械流动,4,2021Q3,2022Q2,705,242709,0.0029022889207023085
C0224,生物炭制备与环境应用,4,2021Q3,2022Q2,455,242709,0.0018738378502904346
C0225,离子导电及功能聚合物,4,2021Q3,2022Q2,651,242709,0.0026801434894933437
C0226,过硫酸盐活化与高级氧化,4,2021Q3,2022Q2,1289,242709,0.005304750621184446
C0227,空调通风与空气处理,4,2021Q3,2022Q2,356,242709,0.0014665712264073324
C0228,能源审计与综合节能评估,4,2021Q3,2022Q2,534,242709,0.0021988283885405868
C0229,通用安装固定与机电结构,4,2021Q3,2022Q2,1,242709,6.170706422471244e-06
C0230,高温钢材蠕变腐蚀与焊接,4,2021Q3,2022Q2,368,242709,0.0015159368777871024
C0231,专利权利要求格式与杂项器件,4,2021Q3,2022Q2,1,242709,6.170706422471244e-06
C0232,多种掺杂氧化物及功能化合物,4,2021Q3,2022Q2,509,242709,0.0020959832814993994
C0233,半导体光电化学水分解,4,2021Q3,2022Q2,784,242709,0.0032272794589524607
C0234,软开关谐振与交流变换器,4,2021Q3,2022Q2,504,242709,0.002075414260091162
C0235,热电发电器件与热设计,4,2021Q3,2022Q2,689,242709,0.002836468052195949
C0236,氢能供给加氢与系统集成,4,2021Q3,2022Q2,418,242709,0.0017216270918694772
C0237,分布式光伏部署与技术经济,4,2021Q3,2022Q2,1317,242709,0.005419937141070577
C0238,农业农村经济与资源发展,4,2021Q3,2022Q2,182,242709,0.000750769281400668
C0239,高温及绝缘陶瓷制备,4,2021Q3,2022Q2,511,242709,0.0021042108900626946
C0240,薄膜晶体管与有机电子器件,4,2021Q3,2022Q2,300,242709,0.0012361981866350726
C0241,有机半导体供受体与分子器件材料,4,2021Q3,2022Q2,808,242709,0.0033260107617120007
C0242,文摘索引与教学资料记录,4,2021Q3,2022Q2,88,242709,0.0003640716789258034
C0243,生物油热解与燃料升级,4,2021Q3,2022Q2,775,242709,0.0031902552204176333
C0244,电驱控制器与机电集成装置,4,2021Q3,2022Q2,1,242709,6.170706422471244e-06
C0245,碳基超级电容器电极,4,2021Q3,2022Q2,941,242709,0.0038731467311711176
C0246,虚拟电厂资源聚合与调度,4,2021Q3,2022Q2,112,242709,0.0004628029816853433
C0247,镍锰及多种无机功能材料,4,2021Q3,2022Q2,650,242709,0.0026760296852116963
C0248,电力安全生产与应急政策,4,2021Q3,2022Q2,16,242709,6.78777706471837e-05
C0249,磁性材料磁路与磁场基础,4,2021Q3,2022Q2,479,242709,0.0019725691530499746
C0250,热力循环余热与联供系统,4,2021Q3,2022Q2,496,242709,0.002042503825837982
C0251,充电站选址与充电调度,4,2021Q3,2022Q2,667,242709,0.0027459643579997037
C0252,热泵与区域供热供冷,4,2021Q3,2022Q2,480,242709,0.001976682957331622
C0253,二氧化碳加氢与多类催化反应,4,2021Q3,2022Q2,679,242709,0.0027953300093794737
C0254,电催化析氢与界面调控,4,2021Q3,2022Q2,1462,242709,0.006016438761909463
C0255,锂离子电池电极材料,4,2021Q3,2022Q2,743,242709,0.0030586134834049137
C0256,磁电耦合与自旋极化基础,4,2021Q3,2022Q2,743,242709,0.0030586134834049137
C0257,固体氧化物燃料电池,4,2021Q3,2022Q2,688,242709,0.002832354247914301
C0258,综合能源系统协同管理与优化调度,4,2021Q3,2022Q2,1151,242709,0.004737045630317092
C0259,锂硫电池正极与多硫化物调控,4,2021Q3,2022Q2,961,242709,0.003955422816804068
C0260,电压电流检测与校验电路,4,2021Q3,2022Q2,19,242709,8.021918349212618e-05
C0261,保护电路与开关控制,4,2021Q3,2022Q2,18,242709,7.610537921047868e-05
C0262,电池外壳盖板与封装,4,2021Q3,2022Q2,0,242709,2.0569021408237483e-06
C0263,碳基氧还原及单原子催化,4,2021Q3,2022Q2,1053,242709,0.004333892810715638
C0264,绿色发展可持续性与绿色金融,4,2021Q3,2022Q2,571,242709,0.002351039146961544
C0265,覆冰冻结与除冰传热,4,2021Q3,2022Q2,169,242709,0.0006972898257392507
C0266,燃料电池质子交换膜,4,2021Q3,2022Q2,501,242709,0.0020630728472462194
C0267,通用数学方程与数值方法,4,2021Q3,2022Q2,512,242709,0.002108324694344342
C0268,液冷流体通道与杂项机电装置,4,2021Q3,2022Q2,3,242709,1.4398314985766236e-05
C0269,有机发光与分子光物理材料,4,2021Q3,2022Q2,704,242709,0.002898175116420661
C0270,翼型螺旋桨与航空气动,4,2021Q3,2022Q2,721,242709,0.0029681097892086685
C0271,沼气及多路线生物燃料,4,2021Q3,2022Q2,613,242709,0.002523818926790739
C0272,高分子绝缘与复合材料混合,4,2021Q3,2022Q2,361,242709,0.00148714024781557
C0273,电机调制谐波与转矩控制,4,2021Q3,2022Q2,26,242709,0.00010901581346365866
C0274,电缆结构材料与敷设,4,2021Q3,2022Q2,10,242709,4.319494495729871e-05
C0275,风电发电机与并网控制,4,2021Q3,2022Q2,750,242709,0.003087410113376446
C0276,锂离子电池负极材料,4,2021Q3,2022Q2,1412,242709,0.0058107485478270885
C0277,分子生物学与医学机制,4,2021Q3,2022Q2,648,242709,0.0026678020766484015
C0278,整体电催化水分解,4,2021Q3,2022Q2,1248,242709,0.005136084645636899
C0279,光伏支架与组件机械固定,4,2021Q3,2022Q2,0,242709,2.0569021408237483e-06
C0280,航空器无人机设计与飞控,4,2021Q3,2022Q2,431,242709,0.0017751065475308946
C0281,电机磁路转子与铁芯设计,4,2021Q3,2022Q2,8,242709,3.4967336394003716e-05
C0282,金融投资与风险经济,4,2021Q3,2022Q2,428,242709,0.0017627651346859522
C0283,油路液压与油浸电气装置,4,2021Q3,2022Q2,5,242709,2.262592354906123e-05
C0284,能源标准化许可与专项监管,4,2021Q3,2022Q2,15,242709,6.37639663655362e-05
C0285,热泵换热器与热管理设计,4,2021Q3,2022Q2,574,242709,0.0023633805598064868
C0286,燃料电池铂基催化剂,4,2021Q3,2022Q2,1007,242709,0.004144657813759852
C0287,核裂变聚变与核电工程,4,2021Q3,2022Q2,287,242709,0.0011827187309736552
C0288,多体系电池配方与器件,4,2021Q3,2022Q2,90,242709,0.0003722992874890984
C0289,锌基硫族及氧化物薄膜,4,2021Q3,2022Q2,547,242709,0.002252307844202004
C0290,铁氧化物磁性纳米材料,4,2021Q3,2022Q2,687,242709,0.0028282404436326537
C0291,瓶装液化石油气价格政策,4,2021Q3,2022Q2,3,242709,1.4398314985766236e-05
C0292,仿真软件硬件在环与教学平台,4,2021Q3,2022Q2,188,242709,0.000775452107090553
C0293,电池系统管理与全寿命利用,4,2021Q3,2022Q2,564,242709,0.0023222425169900115
C0294,电池管理与均衡控制,4,2021Q3,2022Q2,86,242709,0.0003558440703625084
C0295,光学薄膜与发光表征,4,2021Q3,2022Q2,503,242709,0.0020713004558095146
C0296,供水管网水力状态与节能调度,4,2021Q3,2022Q2,237,242709,0.0009770285168912804
C0297,废旧锂电池回收、分离与材料再生,4,2021Q3,2022Q2,475,242709,0.0019561139359233846
C0298,场效应晶体管结构与建模,4,2021Q3,2022Q2,490,242709,0.0020178210001480968
C0299,温度测量监测与温控装置,4,2021Q3,2022Q2,73,242709,0.000302364614701091
C0300,出版商模板干扰的多能源文本,4,2021Q3,2022Q2,508,242709,0.002091869477217752
C0301,半导体离子注入与辐照缺陷,4,2021Q3,2022Q2,328,242709,0.0013513847065212026
C0302,制冷循环与余热驱动制冷,4,2021Q3,2022Q2,503,242709,0.0020713004558095146
C0303,照明灯具与光学部件,4,2021Q3,2022Q2,176,242709,0.0007260864557107832
C0304,二氧化钛纳米结构制备与基础应用,4,2021Q3,2022Q2,1393,242709,0.005732586266475786
C0305,电气设备防护监测及杂项装置,4,2021Q3,2022Q2,8,242709,3.4967336394003716e-05
C0306,电能质量谐波检测与信号分析,4,2021Q3,2022Q2,590,242709,0.0024292014283128468
C0307,对流換热与换热器热工分析,4,2021Q3,2022Q2,689,242709,0.002836468052195949
C0308,变电站自动化与电网监控,4,2021Q3,2022Q2,100,242709,0.00041343733030557337
C0309,电动车辆及充电系统装置,4,2021Q3,2022Q2,56,242709,0.00023242994191308353
C0310,复合氧化物合成与电化学性质,4,2021Q3,2022Q2,375,242709,0.0015447335077586348
C0311,变换器与电机变压器保护混合,4,2021Q3,2022Q2,603,242709,0.002482680883974264
C0312,书目碎片封面与其他非研究文本,4,2021Q3,2022Q2,76,242709,0.0003147060275460335
C0313,电力系统频率控制及通用控制方法,4,2021Q3,2022Q2,499,242709,0.0020548452386829246
C0314,多体系电催化剂与电池材料制备,4,2021Q3,2022Q2,12,242709,5.14225535205937e-05
C0315,中国能源转型与区域低碳经济,4,2021Q3,2022Q2,650,242709,0.0026760296852116963
C0316,多种燃料燃烧与排放评估,4,2021Q3,2022Q2,554,242709,0.0022811044741735368
C0317,溶剂萃取与化学分离,4,2021Q3,2022Q2,626,242709,0.0025772983824521563
C0318,时钟同步与时延建模,4,2021Q3,2022Q2,256,242709,0.0010551907982425828
C0319,等离子体动力学与磁约束,4,2021Q3,2022Q2,289,242709,0.0011909463395369502
C0320,二氧化碳捕集材料与工艺,4,2021Q3,2022Q2,504,242709,0.002075414260091162
C0321,海上风电平台与波浪能装置,4,2021Q3,2022Q2,120,242709,0.0004957134159385233
C0322,硫化物固态电解质与锂硫材料混合,4,2021Q3,2022Q2,35,242709,0.00014604005199848611
C0323,林业经营与森林资源利用,4,2021Q3,2022Q2,493,242709,0.0020301624129930394
C0324,多体系纳米结构与复合材料,4,2021Q3,2022Q2,627,242709,0.002581412186733804
C0325,锅炉气化与工业余热回收装置,4,2021Q3,2022Q2,18,242709,7.610537921047868e-05
C0326,心血管及其他临床医学研究,4,2021Q3,2022Q2,371,242709,0.0015282782906320448
C0327,风速与风电出力预测,4,2021Q3,2022Q2,387,242709,0.0015940991591384048
C0328,太阳能集热器与光热利用,4,2021Q3,2022Q2,865,242709,0.003560497605765908
C0329,电机驱动与机械传动装置,4,2021Q3,2022Q2,45,242709,0.0001871780948149611
C0330,太阳能界面蒸发与海水淡化,4,2021Q3,2022Q2,819,242709,0.0033712626088101233
C0331,能效标识与多类财税结算政策混合,4,2021Q3,2022Q2,1,242709,6.170706422471244e-06
C0332,可编程芯片与实时硬件实现,4,2021Q3,2022Q2,192,242709,0.000791907324217143
C0333,网格数值计算与跨领域仿真混合,4,2021Q3,2022Q2,275,242709,0.0011333530795938852
C0334,钴基氧化物电催化与储能材料,4,2021Q3,2022Q2,642,242709,0.0026431192509585163
C0335,供电连接与电源电路装置,4,2021Q3,2022Q2,9,242709,3.9081140675651216e-05
C0336,硅碳负极材料与制备,4,2021Q3,2022Q2,95,242709,0.0003928683088973359
C0337,光伏跟踪与太阳能装置控制,4,2021Q3,2022Q2,158,242709,0.0006520379786411282
C0338,相变储热材料与传热增强,4,2021Q3,2022Q2,689,242709,0.002836468052195949
C0339,关键矿产供给与采矿资源,4,2021Q3,2022Q2,399,242709,0.0016434648105181748
C0340,甲醇电氧化与贵金属催化剂,4,2021Q3,2022Q2,766,242709,0.003153230981882806
C0341,层状二维材料电子及声子性质,4,2021Q3,2022Q2,959,242709,0.003947195208240772
C0342,生物质热解气化与水热转化,4,2021Q3,2022Q2,618,242709,0.0025443879481989763
C0343,锂电池热行为与安全机制,4,2021Q3,2022Q2,696,242709,0.002865264682167481
C0344,电池热管理排气与壳体安全装置,4,2021Q3,2022Q2,1,242709,6.170706422471244e-06
C0345,共轭高分子与光电复合材料,4,2021Q3,2022Q2,321,242709,0.00132258807654967
C0346,离子交换膜传输及电化学应用,4,2021Q3,2022Q2,471,242709,0.0019396587187967946
C0347,欧洲能源转型与一般区域政治混合,4,2021Q3,2022Q2,357,242709,0.00147068503068898
C0348,智能电网信息安全与韧性,4,2021Q3,2022Q2,464,242709,0.001910862088825262
C0349,二硫化钼等二维材料与器件,4,2021Q3,2022Q2,847,242709,0.0034864491286962533
C0350,能源地缘政治与一般国际关系混合,4,2021Q3,2022Q2,777,242709,0.0031984828289809285
C0351,输配电线路视觉巡检与无人机检测,4,2021Q3,2022Q2,57,242709,0.00023654374619473103
C0352,机械摩擦传动与力学测量,4,2021Q3,2022Q2,393,242709,0.0016187819848282898
C0353,能源发展规划与综合指导政策,4,2021Q3,2022Q2,47,242709,0.0001954057033782561
C0354,可再生能源发展与多技术评价,4,2021Q3,2022Q2,902,242709,0.0037127083641868655
C0355,染料敏化太阳能电池材料与器件,4,2021Q3,2022Q2,616,242709,0.0025361603396356815
C0356,电力知识处理与智能决策系统,4,2021Q3,2022Q2,47,242709,0.0001954057033782561
C0357,水泥混凝土性能与碳化,4,2021Q3,2022Q2,344,242709,0.0014172055750275624
C0358,非贵金属氧还原电催化材料,4,2021Q3,2022Q2,1159,242709,0.004769956064570272
C0359,充电基础设施与公用事业接入政策混合,4,2021Q3,2022Q2,2,242709,1.0284510704118742e-05
C0360,多孔碳材料及储能环境应用,4,2021Q3,2022Q2,676,242709,0.002782988596534531
C0361,机械装配传动与电气部件混合,4,2021Q3,2022Q2,3,242709,1.4398314985766236e-05
C0362,荧光粉组分调控与发光性质,4,2021Q3,2022Q2,1354,242709,0.005572147899491534
C0363,镉基硫族半导体与量子点,4,2021Q3,2022Q2,260,242709,0.0010716460153691728
C0364,有机场效应晶体管,4,2021Q3,2022Q2,389,242709,0.0016023267677016998
C0365,电力通信与无线传输装置,4,2021Q3,2022Q2,32,242709,0.00013369863915354364
C0366,功能纤维复合材料与织物,4,2021Q3,2022Q2,534,242709,0.0021988283885405868
C0367,铁化合物反应与材料应用,4,2021Q3,2022Q2,643,242709,0.0026472330552401637
C0368,铀钍及稀土分离提取,4,2021Q3,2022Q2,407,242709,0.0016763752447713548
C0369,多体系二次电池材料与电解液综述,4,2021Q3,2022Q2,1383,242709,0.0056914482236593116
C0370,电池状态测量与诊断装置,4,2021Q3,2022Q2,60,242709,0.00024888515903967353
C0371,太阳辐射测量估算与大气影响,4,2021Q3,2022Q2,377,242709,0.0015529611163219298
C0372,电力节能与新能源应用泛论,4,2021Q3,2022Q2,322,242709,0.0013267018808313176
C0373,电源变流电路与电压控制装置,4,2021Q3,2022Q2,9,242709,3.9081140675651216e-05
C0374,电池包与模组结构装置,4,2021Q3,2022Q2,4,242709,1.8512119267413733e-05
C0375,永磁同步电机设计与控制,4,2021Q3,2022Q2,435,242709,0.0017915617646574846
C0376,电气设备散热冷却结构,4,2021Q3,2022Q2,5,242709,2.262592354906123e-05
C0377,换热器热泵与储热装置混合,4,2021Q3,2022Q2,3,242709,1.4398314985766236e-05
C0378,纳米流体传热性质与强化,4,2021Q3,2022Q2,567,242709,0.002334583929834954
C0379,锅炉蒸汽系统与汽轮机运行,4,2021Q3,2022Q2,386,242709,0.0015899853548567574
C0380,天然气管网供给与市场治理,4,2021Q3,2022Q2,271,242709,0.0011168978624672952
C0381,光伏发电功率预测方法与装置,4,2021Q3,2022Q2,106,242709,0.00043812015599545837
C0382,碳纳米管、纳米纤维与功能复合材料,4,2021Q3,2022Q2,1332,242709,0.0054816442052952885
C0383,交通运输车辆与燃料效率,4,2021Q3,2022Q2,566,242709,0.0023304701255533068
C0384,电缆桥架支撑与线束安装,4,2021Q3,2022Q2,3,242709,1.4398314985766236e-05
C0385,辐照材料损伤与稳定性,4,2021Q3,2022Q2,505,242709,0.0020795280643728094
C0386,感应电机运行控制与性能,4,2021Q3,2022Q2,751,242709,0.0030915239176580937
C0387,有机发光二极管与发光材料,4,2021Q3,2022Q2,702,242709,0.0028899475078573663
C0388,风电机组变桨偏航与运行控制,4,2021Q3,2022Q2,37,242709,0.00015426766056178111
C0389,计算流体力学与多相流,4,2021Q3,2022Q2,475,242709,0.0019561139359233846
C0390,开关谐振及功率调节电路,4,2021Q3,2022Q2,7,242709,3.085353211235622e-05
C0391,水力发电与水轮机系统,4,2021Q3,2022Q2,412,242709,0.0016969442661795922
C0392,电网电压无功与多目标运行优化,4,2021Q3,2022Q2,72,242709,0.0002982508104194435
C0393,配位化学与分子晶体结构,4,2021Q3,2022Q2,902,242709,0.0037127083641868655
C0394,电力负荷需求与电价预测,4,2021Q3,2022Q2,668,242709,0.002750078162281351
C0395,纳米材料热传导与热管理,4,2021Q3,2022Q2,539,242709,0.002219397409948824
C0396,转写词与文本质量干扰的跨学科混杂,4,2021Q3,2022Q2,191,242709,0.0007877935199354955
C0397,风机发电装置与机舱结构,4,2021Q3,2022Q2,2,242709,1.0284510704118742e-05
C0398,锌锆系及其他无机纳米材料,4,2021Q3,2022Q2,662,242709,0.0027253953365914663
C0399,可见光催化材料与反应,4,2021Q3,2022Q2,1135,242709,0.004671224761810732
C0400,分类算法与跨领域技术文本混合,4,2021Q3,2022Q2,353,242709,0.00145422981356239
C0401,期刊会议索引与出版信息,4,2021Q3,2022Q2,409,242709,0.0016846028533346498
C0402,晶格声子热输运与热膨胀,4,2021Q3,2022Q2,899,242709,0.003700366951341923
C0403,汽车技术产品与零部件资讯,4,2021Q3,2022Q2,201,242709,0.0008289315627519705
C0404,空调系统与能效控制装置,4,2021Q3,2022Q2,25,242709,0.00010490200918201116
C0405,群智能与多目标优化算法,4,2021Q3,2022Q2,671,242709,0.0027624195751262937
C0406,结构基础抗震与工程力学,4,2021Q3,2022Q2,207,242709,0.0008536143884418554
C0407,水系锌电池负极及界面稳定,4,2021Q3,2022Q2,630,242709,0.0025937535995787463
C0408,配电网重构与优化运行,4,2021Q3,2022Q2,581,242709,0.002392177189778019
C0409,氢氦在材料中的扩散与相互作用,4,2021Q3,2022Q2,568,242709,0.0023386977341166015
C0410,沸石硅基及多孔材料合成,4,2021Q3,2022Q2,627,242709,0.002581412186733804
C0411,清洗清扫与净化装置混合,4,2021Q3,2022Q2,10,242709,4.319494495729871e-05
C0412,质子交换膜燃料电池运行与建模,4,2021Q3,2022Q2,448,242709,0.0018450412203189022
C0413,二次电池正极活性材料,4,2021Q3,2022Q2,8,242709,3.4967336394003716e-05
C0414,多孔介质两相流与界面润湿,4,2021Q3,2022Q2,542,242709,0.0022317388227937668
C0415,林木育种栽培与植物生产,4,2021Q3,2022Q2,236,242709,0.0009729147126096328
C0416,晶体生长结构与性质,4,2021Q3,2022Q2,521,242709,0.0021453489328791694
C0417,固体氧化物电解池与可逆电化学单元,4,2021Q3,2022Q2,453,242709,0.0018656102417271396
C0418,通用信息管理与软件系统,4,2021Q3,2022Q2,124,242709,0.0005121686330651133
C0419,聚合物气凝胶与复合材料,4,2021Q3,2022Q2,661,242709,0.002721281532309819
C0420,碳化硅功率半导体器件,4,2021Q3,2022Q2,500,242709,0.002058959042964572
C0421,柴油机及多燃料内燃机性能,4,2021Q3,2022Q2,437,242709,0.0017997893732207796
C0422,配电网规划运行与配置方法,4,2021Q3,2022Q2,13,242709,5.55363578022412e-05
C0423,气候变化适应与社会经济政策,4,2021Q3,2022Q2,717,242709,0.0029516545720820785
C0424,硅系半导体加工与材料性质,4,2021Q3,2022Q2,556,242709,0.0022893320827368315
C0425,巡检机器人与自主移动装置,4,2021Q3,2022Q2,126,242709,0.0005203962416284083
C0426,太阳能光热及光伏光热系统,4,2021Q3,2022Q2,770,242709,0.003169686199009396
C0427,通用电气工程应用与技术资料,4,2021Q3,2022Q2,295,242709,0.0012156291652268352
C0428,固废电子废物回收与处置,4,2021Q3,2022Q2,441,242709,0.0018162445903473696
C0429,磁性材料与铁氧体磁学,4,2021Q3,2022Q2,668,242709,0.002750078162281351
C0430,电力系统电磁暂态与实时仿真,4,2021Q3,2022Q2,287,242709,0.0011827187309736552
C0431,电池负极储能材料与储氢材料混合,4,2021Q3,2022Q2,714,242709,0.0029393131592371363
C0432,电机驱动控制方法与装置,4,2021Q3,2022Q2,34,242709,0.00014192624771683861
C0433,风电功率预测与状态监测混合,4,2021Q3,2022Q2,57,242709,0.00023654374619473103
C0434,风电光伏项目建设与扶持政策,4,2021Q3,2022Q2,11,242709,4.730874923894621e-05
C0435,智能电表物联网与用能监测,4,2021Q3,2022Q2,443,242709,0.0018244721989106646
C0436,钠离子电池电极材料,4,2021Q3,2022Q2,865,242709,0.003560497605765908
C0437,矿物岩石与黏土性质,4,2021Q3,2022Q2,490,242709,0.0020178210001480968
C0438,电力设备数据诊断与异常检测,4,2021Q3,2022Q2,39,242709,0.00016249526912507611
C0439,电气化铁路牵引与供电,4,2021Q3,2022Q2,267,242709,0.0011004426453407052
C0440,铜基硫族薄膜与光伏吸收材料,4,2021Q3,2022Q2,373,242709,0.0015365058991953398
C0441,二次电池电解液添加剂与配方,4,2021Q3,2022Q2,44,242709,0.0001830642905333136
C0442,能源专项监管与企业整改公告,4,2021Q3,2022Q2,7,242709,3.085353211235622e-05
C0443,建筑能效与居民供热用能,4,2021Q3,2022Q2,736,242709,0.003029816853433381
C0444,通用计算硬件接口与电子系统,4,2021Q3,2022Q2,149,242709,0.0006150137401063007
C0445,雷电电磁场与天体物理混合,4,2021Q3,2022Q2,313,242709,0.00128967764229649
C0446,电力扰动孤岛及异常识别算法,4,2021Q3,2022Q2,623,242709,0.002564956969607214
C0447,电力安全风险与故障预警系统,4,2021Q3,2022Q2,27,242709,0.00011312961774530616
C0448,水资源调度灌溉与水能利用,4,2021Q3,2022Q2,501,242709,0.0020630728472462194
C0449,电池单体壳体与组件结构,4,2021Q3,2022Q2,15,242709,6.37639663655362e-05
C0450,液压泵阀与流体传动,4,2021Q3,2022Q2,412,242709,0.0016969442661795922
C0451,电力系统暂态电压与稳定性分析,4,2021Q3,2022Q2,570,242709,0.0023469253426798968
C0452,风光储及混合能源系统配置,4,2021Q3,2022Q2,737,242709,0.0030339306577150285
C0453,电机制造与通用装配装置混合,4,2021Q3,2022Q2,2,242709,1.0284510704118742e-05
C0454,木材加工与木质资源利用,4,2021Q3,2022Q2,316,242709,0.0013020190551414326
C0455,污染物吸附氧化与分离,4,2021Q3,2022Q2,694,242709,0.0028570370736041863
C0456,电极组件与活性材料加工,4,2021Q3,2022Q2,15,242709,6.37639663655362e-05
C0457,电网状态估计相量测量与系统分析,4,2021Q3,2022Q2,395,242709,0.0016270095933915848
C0458,气固流动分离与杂项工艺混合,4,2021Q3,2022Q2,337,242709,0.00138840894505603
C0459,钛合金陶瓷与MAX相材料,4,2021Q3,2022Q2,665,242709,0.002737736749436409
C0460,电场空间电荷与界面建模,4,2021Q3,2022Q2,472,242709,0.001943772523078442
C0461,电催化制氨与氮循环反应,4,2021Q3,2022Q2,842,242709,0.0034658801072880155
C0462,超导电力装置与故障限流,4,2021Q3,2022Q2,304,242709,0.0012526534037616626
C0463,区域供热预测与热系统建模,4,2021Q3,2022Q2,429,242709,0.0017668789389675996
C0464,潜热及热化学储热系统,4,2021Q3,2022Q2,451,242709,0.0018573826331638446
C0465,功率因数校正与变流器电流控制,4,2021Q3,2022Q2,667,242709,0.0027459643579997037
C0466,新能源汽车产业与推广政策,4,2021Q3,2022Q2,7,242709,3.085353211235622e-05
C0467,燃料电池电堆与系统装置,4,2021Q3,2022Q2,3,242709,1.4398314985766236e-05
C0468,网络攻击检测与信息安全,4,2021Q3,2022Q2,670,242709,0.0027583057708446463
C0469,燃料电池技术与固体氧化物电池,4,2021Q3,2022Q2,317,242709,0.00130613285942308
C0470,电力储能系统集成与运行装置,4,2021Q3,2022Q2,14,242709,5.9650162083888696e-05
C0471,风力机叶片塔架与气动结构,4,2021Q3,2022Q2,27,242709,0.00011312961774530616
C0472,多电平逆变器拓扑与调制,4,2021Q3,2022Q2,779,242709,0.0032067104375442233
C0473,二氧化碳地质封存与驱油,4,2021Q3,2022Q2,573,242709,0.0023592667555248394
C0474,焦炭钙基反应与无机工艺材料混合,4,2021Q3,2022Q2,550,242709,0.0022646492570469468
C0475,钢铁合金腐蚀与耐蚀性能,4,2021Q3,2022Q2,678,242709,0.0027912162050978263
C0476,工业废水处理与电化学净化,4,2021Q3,2022Q2,734,242709,0.003021589244870086
C0477,节能审查与碳排放评价政策,4,2021Q3,2022Q2,14,242709,5.9650162083888696e-05
C0478,抗菌生物医用纳米材料,4,2021Q3,2022Q2,873,242709,0.003593408040019088
C0479,电机绕组线圈与电磁部件,4,2021Q3,2022Q2,7,242709,3.085353211235622e-05
C0480,燃气轮机与航空发动机装置,4,2021Q3,2022Q2,3,242709,1.4398314985766236e-05
C0481,微生物燃料电池与生物产电,4,2021Q3,2022Q2,545,242709,0.0022440802356387094
C0482,半导体光电探测器,4,2021Q3,2022Q2,964,242709,0.00396776422964901
C0483,电催化氧化还原与催化材料综述,4,2021Q3,2022Q2,774,242709,0.003186141416135986
C0484,配电系统供电设备与可靠性,4,2021Q3,2022Q2,591,242709,0.002433315232594494
C0485,锂钠储能负极纳米材料,4,2021Q3,2022Q2,773,242709,0.0031820276118543385
C0486,能源发展可及性与能源贫困,4,2021Q3,2022Q2,1028,242709,0.00423104770367445
C0487,电池冷却与散热,4,2021Q3,2022Q2,325,242709,0.00133904329367626
C0488,电池低温预热,4,2021Q3,2022Q2,15,242709,6.37639663655362e-05
C0489,海上风电开发与技术经济,4,2021Q3,2022Q2,23,242709,9.667440061871617e-05
C0490,风能资源评估与选址,4,2021Q3,2022Q2,115,242709,0.0004751443945302858
C0491,电池电极涂布与辊压,4,2021Q3,2022Q2,3,242709,1.4398314985766236e-05
C0492,光生物制氢,4,2021Q3,2022Q2,0,242709,2.0569021408237483e-06
C0493,光催化制氢,4,2021Q3,2022Q2,1034,242709,0.004255730529364335
C0494,聚合物介电储能,4,2021Q3,2022Q2,0,242709,2.0569021408237483e-06
C0495,聚合物电气绝缘,4,2021Q3,2022Q2,2,242709,1.0284510704118742e-05
C0496,集成电路与功率模块封装,4,2021Q3,2022Q2,3,242709,1.4398314985766236e-05
C0497,藻类生物燃料,4,2021Q3,2022Q2,9,242709,3.9081140675651216e-05
C0498,生物能源生命周期与可持续性,4,2021Q3,2022Q2,136,242709,0.0005615342844448833
C0499,电磁能量采集,4,2021Q3,2022Q2,33,242709,0.00013781244343519111
C0500,压电能量采集,4,2021Q3,2022Q2,48,242709,0.00019951950765990356
C0501,钠电池电解液与界面,4,2021Q3,2022Q2,110,242709,0.00045457537312204837
C0502,潮汐与潮流能开发,4,2021Q3,2022Q2,24,242709,0.00010078820490036366
C0503,充电设施散热,4,2021Q3,2022Q2,0,242709,2.0569021408237483e-06
C0504,电动汽车充电并网影响,4,2021Q3,2022Q2,41,242709,0.0001707228776883711
C0505,石油产业投资与经营,4,2021Q3,2022Q2,2,242709,1.0284510704118742e-05
