category_id,name,domain,status,analysis_scope,admissible_pool,direct_energy,year0_papers,year0_denominator,year0_share,year1_papers,year1_denominator,year1_share,year2_papers,year2_denominator,year2_share,year3_papers,year3_denominator,year3_share,year4_papers,year4_denominator,year4_share,recent_papers,previous_papers,share_growth_ratio,baseline_years_used,baseline_papers,baseline_annual_mean_papers,baseline_mean_share,multiyear_share_ratio,historical_peak_ratio,three_year_log_share_slope,growing_quarters,active_quarters,core_years,core_papers,core_mean_annual_share,core_active_quarters,core_active_years,core_persistence,recent_institutions,core_institutions,baseline_mean_institutions,institution_expansion,citation_cohort_percentile,pooled_baseline_share,pooled_share_ratio,share_ratio_lower95,growth_count_pvalue,growth_count_qvalue,core_score,emerging_score,core_eligible,emerging_eligible,trajectory,end_quarter,quality_multiyear_share_ratio,quality_share_growth_ratio,geometry_multiyear_share_ratio,geometry_share_growth_ratio,dedup_multiyear_share_ratio,dedup_share_growth_ratio,exclude_needs_review_multiyear_share_ratio,exclude_needs_review_share_growth_ratio,supported_only_multiyear_share_ratio,supported_only_share_growth_ratio,papers_2025_jan_aug,share_2025_jan_aug,papers_2026_jan_aug,share_2026_jan_aug,share_ratio_2026_ytd,robust_min_ratio,emerging_robust,core_review_pass,emerging_review_pass,paper_review_reason,paper_review_decision,final_core,final_emerging,core_review_basis,review_status
C0018,电力智能算法与多场景辨识,数字技术与测量,混杂待重分,质量限制观察,False,False,770,418193,0.0018408000611609106,472,337646,0.0013978421459021778,353,294889,0.001197233662078682,290,259776,0.0011166591710199078,257,242709,0.0010593046025242302,770,472,1.3168869364522162,3,1115,371.6666666666667,0.0012372449930002558,1.487821790813689,1.3168869364522162,0.21509333951185772,4,4,3,1595,0.0014786252897139235,12,3,1.0,799,1385,457.6666666666667,1.744186046511628,0.3385401329390289,0.001249599523236614,1.473112006631545,1.34388386731739,4.0074291944005344e-17,6.830845217728183e-16,62.203389830508485,86.9337442218798,False,False,多年背景上持续抬升,2026Q2,1.5519932244855397,1.3453917247351934,1.4764834990656035,1.3117010915531324,1.420214598959262,1.2518194695779832,0.7224527370846096,0.8234347854063445,0.7381725333182875,0.8819710612701498,344,0.0013874177919719053,617,0.0019596580198409422,1.4124498267070116,1.2518194695779832,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,未过本版数值门槛
C0019,太阳能采集光学与空间应用,太阳能,混杂待重分,质量限制观察,False,False,607,418193,0.0014513770761262208,504,337646,0.0014925108203336479,469,294889,0.0015901024168202015,324,259776,0.0012473524991255078,392,242709,0.0016146681805466424,607,504,0.9724399021789124,3,1297,432.3333333333333,0.001443321912093119,1.0055809892204992,0.8988701787848822,-0.04564280691672051,1,4,3,1580,0.0015113301044266901,12,3,1.0,676,1512,585.6666666666666,1.1539772727272728,0.3208115919831371,0.0014534786027785805,0.9985541399451342,0.9068280237540157,0.5114345848137939,0.9963011392476504,61.44067796610169,42.6386748844376,False,False,近期份额下降,2026Q2,1.0086270943821154,1.1200502403190635,0.9719261707198914,0.9524118610792152,0.9617300526570209,0.9235406018934157,0.7224527370846096,0.8234347854063445,0.7381725333182875,0.8819710612701498,365,0.001471991880887464,495,0.0015724867187549587,1.0682713262024965,0.9235406018934157,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,未过本版数值门槛
C0020,纳米复合材料与多类器件,能源材料与电化学基础,混杂待重分,质量限制观察,False,False,645,418193,0.0015421628026987251,678,337646,0.0020072717375547674,685,294889,0.0023216511325457895,662,259776,0.002546597937351769,653,242709,0.002688371098056639,645,678,0.7682880069727719,3,2025,675.0,0.002291840269150775,0.6728927942566271,0.5736420852811276,-0.2045463895577493,1,4,3,2008,0.0019570285575997606,12,3,1.0,1055,2293,1065.0,0.9906191369606003,0.5509041803885258,0.002268994920946447,0.6796678073018584,0.6220468244986971,1.0,1.0,78.06625577812018,13.255007704160246,False,False,近期份额下降,2026Q2,0.7060770115100901,0.7726035719158396,0.6690158703873963,0.7847852248057818,0.6827009525097384,0.7775854500231648,0.7224527370846096,0.8234347854063445,0.7381725333182875,0.8819710612701498,482,0.001943190376274149,428,0.001359859856683148,0.6998078383295248,0.6690158703873963,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,未过本版数值门槛
C0021,金属离子吸附与材料化学,碳与环境,混杂待重分,质量限制观察,False,False,803,418193,0.0019196402973949275,821,337646,0.0024303223764204,689,294889,0.002335198330985152,598,259776,0.002300586966800051,577,242709,0.002375721972651429,803,821,0.789870642685004,3,2108,702.6666666666666,0.002355369224735201,0.8150061048754428,0.789870642685004,-0.09797950122780819,1,4,3,2313,0.0022283870016001598,12,3,1.0,1192,2385,1013.3333333333334,1.1761419651659546,0.4030120611450306,0.002361972742935366,0.8127275402040731,0.7492980413862812,0.9999997315391501,1.0,73.7904468412943,24.00231124807396,False,False,近期份额下降,2026Q2,0.8279535307047233,0.8273316771813003,0.8186480383209895,0.8285661851575133,0.8121884061827362,0.7777824843587617,0.7224527370846096,0.8234347854063445,0.7381725333182875,0.8819710612701498,578,0.0023298147827452748,500,0.0015883543950289743,0.6817513592893335,0.6817513592893335,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,未过本版数值门槛
C0022,钠离子电池材料与电解液,电化学储能,宽泛待细分,能源电力直接相关,True,True,24,418193,5.853290265858833e-05,32,337646,9.614787246946195e-05,31,294889,0.00010668418770998158,64,259776,0.0002479329312591533,33,242709,0.00013781244343519111,24,32,0.6087800089094981,3,127,42.333333333333336,0.00015025499714619895,0.38955711137936727,0.23608361487650256,-0.30014195934036714,1,0,3,87,8.712165427934397e-05,0,0,0.0,56,183,80.33333333333333,0.7008196721311476,0.3827321471306462,0.00014282737715165243,0.40981570778576143,0.26596196692568974,0.9999879257729636,1.0,24.106317411402156,6.3751926040061635,False,False,近期份额下降,2026Q2,0.43695393995179405,0.679084769035205,0.4761316770731398,1.0508151961206011,0.3684030413246129,0.6087885050549912,0.7224527370846096,0.8234347854063445,0.7381725333182875,0.8819710612701498,19,7.853308256444747e-05,15,4.918979644944876e-05,0.6263576424506397,0.3684030413246129,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,未过本版数值门槛
C0023,功率半导体器件与电路结构,电力电子与电机,宽泛待细分,能源电力直接相关,True,True,1,418193,3.5836471015462244e-06,2,337646,7.395990189958612e-06,5,294889,1.8627397854123767e-05,8,259776,3.267333202640005e-05,1,242709,6.170706422471244e-06,1,2,0.48453919076470253,3,15,5.0,1.9565573356827476e-05,0.18316085279942476,0.10968110318992375,-0.8241262372650437,0,0,3,8,9.869011715209535e-06,0,0,0.0,2,5,1.6666666666666667,1.1249999999999998,0.0743002042343814,1.7363328202749903e-05,0.20639171590263825,0.03862095640464823,0.9861688245528953,1.0,4.591679506933745,3.8443759630200303,False,False,近期份额下降,2026Q2,0.19125482661233584,0.4594658650067983,0.09598965432886532,0.27020962185958314,0.19493226004329323,0.5078187042166025,0.7224527370846096,0.8234347854063445,0.7381725333182875,0.8819710612701498,2,1.0068343918518907e-05,1,4.760302882204719e-06,0.4727989946240313,0.09598965432886532,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,未过本版数值门槛
C0024,海洋资源开发与海上工程,风能与水能海洋能源,宽泛待细分,能源电力直接相关,True,True,745,418193,0.0017810726094684734,414,337646,0.0012262551734951378,323,294889,0.0010956296737834616,260,259776,0.0010013415285737898,233,242709,0.0009605732997646904,745,414,1.4524485995781493,3,997,332.3333333333333,0.0011077421252841297,1.6078404610744925,1.4524485995781493,0.24294326493200513,3,4,3,1482,0.0013676524855823578,12,3,1.0,777,1603,508.0,1.5284872298624754,0.2011227131470632,0.001117414185951163,1.5939233919358133,1.4496289624945933,1.1568370001934294e-22,2.7987991940163614e-21,58.35130970724192,86.79121725731895,True,True,多年背景上持续抬升,2026Q2,1.870067098878965,1.7126850159308837,1.747676506426859,1.5302544906348412,1.4523011792650984,1.3152819854554234,0.7224527370846096,0.8234347854063445,0.7381725333182875,0.8819710612701498,321,0.0012947890279215314,656,0.0020834258947782652,1.6090852253534296,1.3152819854554234,True,False,False,海上风电与泛基础设施概念、页岩压裂混合，且中心重复。,观察或降级,False,False,未通过或尚未完成核心范围审阅,数值通过，语义未通过或待复核
C0025,通用防护支撑与安装结构混杂簇024,制造与通用装置,混杂待重分,质量限制观察,False,False,6,418193,1.5529137440033638e-05,3,337646,1.0354386265942057e-05,1,294889,5.080199414761028e-06,7,259776,2.882941061152946e-05,3,242709,1.4398314985766236e-05,6,3,1.4997641618907458,3,11,3.6666666666666665,1.475466543074418e-05,1.0524899743016671,0.5386560845549587,0.5586837891968006,1,0,3,10,1.0321241040245575e-05,0,0,0.0,6,11,3.0,1.75,0.1421115211945264,1.288246931171767e-05,1.2054472682429451,0.46072513538582005,0.38236913443685744,0.8314179522702063,6.1710323574730355,72.67719568567026,False,False,历史峰值以下的恢复或波动,2026Q2,0.525458163602983,0.7657764416779971,1.2681486373247908,1.0422371128869636,1.1189022970668754,1.5718197987656741,0.7224527370846096,0.8234347854063445,0.7381725333182875,0.8819710612701498,2,1.0068343918518907e-05,9,3.0148584920629882e-05,2.9943936326188645,0.525458163602983,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,未过本版数值门槛
C0026,硫化镉等硫族薄膜制备,太阳能,方向候选,能源电力直接相关,True,True,249,418193,0.000596079967890522,246,337646,0.0007292446327299191,253,294889,0.0008585537010946136,250,259776,0.0009629023144250839,260,242709,0.0010716460153691728,249,246,0.8173936990925847,3,749,249.66666666666666,0.0008502335494165389,0.7010779194723304,0.5562284180986551,-0.18243719911974576,0,4,3,748,0.0007279594339050182,12,3,1.0,428,1026,431.3333333333333,0.9922898997686971,0.306944896801863,0.0008396009347071647,0.7099562938176365,0.6151990004238632,0.9999988175746224,1.0,52.27272727272727,14.260400616332822,False,False,近期份额下降,2026Q2,0.6650318893533194,0.7586028918730511,0.6960717276534077,0.770399145202633,0.7136431403787847,0.8185578702464741,0.7074441240421867,0.8268873421585723,0.7381725333182875,0.8819710612701498,169,0.0006826337176755818,190,0.0006045584660399993,0.8856264353576988,0.6650318893533194,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,未过本版数值门槛
C0027,变压器与高压开关设备,电网与电力系统,宽泛待细分,能源电力直接相关,True,True,473,418193,0.0011312379350547582,426,337646,0.0012617559264069393,372,294889,0.0012615828546656551,398,259776,0.001531802683825932,369,242709,0.0015200506820687498,473,426,0.8965584479370327,3,1196,398.6666666666667,0.0013517138216328423,0.8368915941750498,0.7385010791528993,-0.054527307796654156,1,4,3,1271,0.0012181922387091175,12,3,1.0,488,1055,441.3333333333333,1.105501130369254,0.2364741327841239,0.0013403369157800166,0.8439952087691533,0.7587960366545555,0.9991299276696967,1.0,55.42372881355932,31.205701078582436,True,False,近期份额下降,2026Q2,0.763304628163148,0.8193924482490593,0.8383609942172293,0.8910633576671836,0.8454856347769029,0.9009686687713914,0.7224527370846096,0.8234347854063445,0.7381725333182875,0.8819710612701498,301,0.00121424227657338,330,0.0010488534017124396,0.8637925247277078,0.763304628163148,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,数值通过，语义未通过或待复核
C0028,电动汽车充电设施及并网,交通与充电,宽泛待细分,能源电力直接相关,True,True,1221,418193,0.002918283289692475,927,337646,0.002743912360474645,759,294889,0.0025722743036740003,564,259776,0.0021698936386944506,455,242709,0.0018738378502904346,1221,927,1.0635482866470514,3,2250,750.0,0.002495360100947699,1.1694838306439848,1.0635482866470514,0.06310253913107022,4,4,3,2907,0.00274482331794704,12,3,1.0,1157,2187,890.6666666666666,1.2986915887850468,0.387508824004066,0.00252104323356701,1.1575697119495298,1.0796819925169538,1.7836546733452694e-05,0.00011532250043180621,77.79661016949153,66.67950693374422,True,False,平稳或增长证据不足,2026Q2,1.130356978107294,1.0484186091990584,1.1419303593590586,1.0157978152490394,1.1268486251893444,1.0238508732532166,0.7224527370846096,0.8234347854063445,0.7381725333182875,0.8819710612701498,724,0.002917806067586779,911,0.0028926773847530673,0.9913878159645837,0.9913878159645837,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,数值通过，语义未通过或待复核
C0029,聚变等离子体诊断,核能与等离子体,方向候选,能源电力直接相关,True,True,555,418193,0.0013271439766059517,561,337646,0.0016611393966647042,450,294889,0.0015257532242332285,441,259776,0.0016970913046653673,375,242709,0.0015447335077586348,555,561,0.7989359467788432,3,1452,484.0,0.0016279946418544333,0.8152016858570337,0.7820109459977689,-0.06972947918426753,0,4,3,1566,0.0015046788658346283,12,3,1.0,747,1427,627.0,1.1910828025477707,0.2719358613412664,0.0016271118848060796,0.8156439572464445,0.7396674414452233,0.9999789029689399,1.0,59.37596302003082,23.135593220338986,False,False,近期份额下降,2026Q2,0.7846719692262432,0.7362232078334433,0.8038254556284521,0.7785247520904821,0.7933628035638159,0.7836127363490667,0.845109956164611,0.8316281663556614,0.7381725333182875,0.8819710612701498,344,0.0013874177919719053,400,0.0012710008695486599,0.9160909402366935,0.7362232078334433,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,未过本版数值门槛
C0030,碳基电极与多孔材料制备,能源材料与电化学基础,混杂待重分,质量限制观察,False,False,78,418193,0.0001875441983142524,76,337646,0.00022631729981273353,80,294889,0.0002726373685921751,62,259776,0.00024024508842941214,58,242709,0.00024065755047637853,78,76,0.8286781367108746,3,218,72.66666666666667,0.00024639991894477364,0.7611374188653336,0.6878888220007382,-0.1870640250179907,1,0,3,234,0.0002288329555730537,1,0,0.08333333333333333,157,432,144.0,1.089655172413793,0.4656496527805195,0.00024476691692263574,0.7662154700977424,0.5920257423127383,0.9799255521848349,1.0,37.744607087827426,20.011556240369803,False,False,近期份额下降,2026Q2,0.7036828152622003,0.7307027115248065,0.7421335582533697,0.7797477659376542,0.8107021604617327,0.8804462992569728,0.7224527370846096,0.8234347854063445,0.7381725333182875,0.8819710612701498,54,0.00021948989742371215,49,0.00015708999511275572,0.7157049001189465,0.7036828152622003,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,未过本版数值门槛
C0031,车辆驱动制动与运动控制,交通与充电,宽泛待细分,能源电力直接相关,True,True,744,418193,0.001778683511400776,683,337646,0.0020220637179346845,661,294889,0.0022403679419096133,611,259776,0.0023505579451933685,576,242709,0.0023716081683697815,744,683,0.8796377164699366,3,1955,651.6666666666666,0.0022043298683458888,0.8069044188633553,0.749990464328441,-0.11538331091538723,1,4,3,2088,0.002013705057081691,12,3,1.0,759,1455,603.6666666666666,1.256890848952591,0.3042955749770498,0.002190579890353383,0.8119692503494315,0.7462463808572259,0.9999993756266937,1.0,64.60708782742681,27.3613251155624,True,False,近期份额下降,2026Q2,0.802052899435833,0.8465512059501334,0.7619655443236331,0.8604235926423041,0.8406946150439776,0.9085878541309803,0.7224527370846096,0.8234347854063445,0.7381725333182875,0.8819710612701498,488,0.001967354401678594,519,0.0016486515648702342,0.8380043592875616,0.7619655443236331,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,数值通过，语义未通过或待复核
C0032,煤炭产业布局与清洁利用政策,能源政策与治理,政策类群,能源治理与政策研究,True,False,67,418193,0.0001612641195695801,48,337646,0.00014348220968519708,49,294889,0.0001676465806871139,53,259776,0.0002056497956955768,48,242709,0.00019951950765990356,67,48,1.1239311125985367,3,150,50.0,0.00017225952868929592,0.936169515826621,0.7841686349559968,-0.01940728104799394,3,1,3,164,0.00015746430331396366,1,0,0.08333333333333333,101,233,82.66666666666667,1.2191235059760956,0.3015318238332714,0.00016859231577508776,0.9565330354956157,0.717802771130655,0.6282419087677682,1.0,25.664483821263484,51.58320493066255,False,False,历史峰值以下的恢复或波动,2026Q2,0.8672552674490097,1.0249623142459348,1.0378033534349764,1.2621183603314705,0.9833208252776586,1.167092109690788,0.9917429817807566,1.2215790772511703,0.7381725333182875,0.8819710612701498,32,0.00013088847094074578,62,0.0001983459534251966,1.5153813930257414,0.8672552674490097,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,未过本版数值门槛
C0033,石油产业与油价经济,化石能源,宽泛待细分,能源电力直接相关,True,True,1049,418193,0.0025073584220485085,805,337646,0.0023829880392046646,702,294889,0.0023792267259130813,694,259776,0.0026696034226276278,742,242709,0.003054499679123266,1049,805,1.0521909387700297,3,2201,733.6666666666666,0.002477272729248458,1.0121446833224446,0.8208736897848345,0.02622712382648018,2,4,3,2556,0.0024231910623887516,12,3,1.0,872,1890,734.0,1.1877551020408164,0.1917530190926698,0.0024661527121518654,1.0167084989074697,0.9446403651381121,0.32698002279164706,0.7408912903133997,67.31124807395994,51.92604006163328,True,False,历史峰值以下的恢复或波动,2026Q2,1.0033121331465864,1.0879244629714437,1.0530568834736052,1.0730090920346274,1.016506342603482,1.0321385111525305,0.7224527370846096,0.8234347854063445,0.7381725333182875,0.8819710612701498,567,0.002285514069503792,880,0.0027942977918541697,1.2226123781687506,1.0033121331465864,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,数值通过，语义未通过或待复核
C0034,污泥资源化与水处理,生物质与资源循环,宽泛待细分,关联基础或环境研究,True,False,777,418193,0.0018575237476347929,589,337646,0.0017439744867922408,551,294889,0.0018678199848271378,536,259776,0.002062263839078074,518,242709,0.0021330075200342268,777,589,1.0651094736204585,3,1676,558.6666666666666,0.0018913527702324844,0.9821138482835577,0.8708472568371379,-0.002763842519997617,3,4,3,1917,0.0018231060730847237,12,3,1.0,1048,1887,773.6666666666666,1.354130808950086,0.4880557146363644,0.0018780399827038846,0.9890757197620714,0.9084386368577685,0.598823830883372,1.0,73.24345146379045,54.21802773497688,False,False,历史峰值以下的恢复或波动,2026Q2,1.2390895405337217,1.3564435946446434,0.9848538513745736,1.0776390193646455,1.0132588141407788,1.089430496148257,0.7224527370846096,0.8234347854063445,0.7381725333182875,0.8819710612701498,438,0.001765987523308216,636,0.002019955189682202,1.1438105666218013,0.9848538513745736,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,未过本版数值门槛
C0035,太阳能集热与热利用装置,太阳能,宽泛待细分,能源电力直接相关,True,True,90,418193,0.0002162133751266222,72,337646,0.00021448371550879974,48,294889,0.0001642597810772732,78,259776,0.0003017478310673417,52,242709,0.00021597472478649356,90,72,1.0080642934300132,3,198,66.0,0.00022683044255113823,0.9531938160279237,0.7165366337906482,0.1374082811813082,1,2,3,210,0.00019831895723756502,3,0,0.25,78,254,94.0,0.8315789473684211,0.2397963752185866,0.00022236262246747457,0.972345858883042,0.7583249217353296,0.5950770465308703,1.0,28.349383667180277,46.81432973805856,False,False,历史峰值以下的恢复或波动,2026Q2,0.9716680588889436,1.0023577813833948,0.974208735920288,1.067461773484888,0.8157341098963664,0.8710758794956318,0.7224527370846096,0.8234347854063445,0.7381725333182875,0.8819710612701498,55,0.00022351723499111972,77,0.0002459489822472438,1.100358020521394,0.8157341098963664,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,未过本版数值门槛
C0036,风机传动支撑与轴承部件,风能与水能海洋能源,混杂待重分,质量限制观察,False,False,18,418193,4.419831425240343e-05,11,337646,3.402155487380962e-05,8,294889,2.8787796683645823e-05,15,259776,5.958078193049421e-05,2,242709,1.0284510704118742e-05,18,11,1.299126815818405,3,34,11.333333333333334,4.079671116264988e-05,1.083379345854422,0.7418216549081939,0.21436753909409134,2,0,3,37,3.566922193661962e-05,0,0,0.0,22,40,9.666666666666666,2.15625,0.2023748025791919,3.864740793515301e-05,1.1436294596151018,0.6501201163952748,0.33782643329793094,0.7545233283185087,12.26502311248074,73.05855161787366,False,False,历史峰值以下的恢复或波动,2026Q2,1.7417524026002444,5.054124515074782,1.269846249463727,1.8083259309064412,0.7770707715908197,0.9199614206822506,0.7224527370846096,0.8234347854063445,0.7381725333182875,0.8819710612701498,7,3.020503175555672e-05,18,5.871040221385819e-05,1.9437292001210174,0.7770707715908197,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,未过本版数值门槛
C0037,光催化二氧化碳转化与氧化还原,碳与环境,宽泛待细分,能源电力直接相关,True,True,2526,418193,0.006036056268037691,2309,337646,0.0068324157374837656,2002,294889,0.0067820662187059715,1626,259776,0.006252138181287022,1355,242709,0.005576261703773181,2526,2309,0.8834439384188648,3,5937,1979.0,0.006622206712492252,0.9114871416881571,0.8834439384188648,-0.05826547230518875,0,4,3,6837,0.00655017940807581,12,3,1.0,2309,3602,1742.6666666666667,1.3247944943605428,0.6321108664837828,0.006651274916375971,0.9075036506424411,0.8662216844167819,0.9999779858157383,1.0,98.21263482280433,34.44530046224962,True,False,近期份额下降,2026Q2,0.8656651937818586,0.8137785009741803,0.9533884553124481,0.9200581564231283,0.9372505032929384,0.9063599657536827,0.7224527370846096,0.8234347854063445,0.7381725333182875,0.8819710612701498,1658,0.006679339355545442,1851,0.005875800524268024,0.8796978580508431,0.8137785009741803,False,False,False,中心4592992为亚硝酸盐制氨、随机4494038为有机与生物光化学；CO2光转化边界仍混杂。,观察或降级,False,False,未通过或尚未完成核心范围审阅,数值通过，语义未通过或待复核
C0038,电气计量校准与测量不确定度,数字技术与测量,宽泛待细分,关联基础或环境研究,True,False,694,418193,0.0016592286080159017,459,337646,0.001359382996914393,408,294889,0.0013835076406199197,365,259776,0.0014049532771352022,362,242709,0.0014912540520972174,694,459,1.2205747841352408,3,1232,410.6666666666667,0.0013826146382231715,1.2000658478115154,1.1126397984853447,0.09086537874725664,3,4,3,1561,0.0014673730818500713,12,3,1.0,879,1724,589.3333333333334,1.4906832298136645,0.2483978540249296,0.0013806646457993068,1.2017607701219337,1.0950402627377167,5.136115213310091e-05,0.0003033138905498085,59.96918335901387,72.93143297380585,False,False,平稳或增长证据不足,2026Q2,1.2165454499746384,1.2794798268910061,1.2440357988391726,1.2809173677465737,1.1333723248744627,1.157933034867262,0.7224527370846096,0.8234347854063445,0.7381725333182875,0.8819710612701498,324,0.001306871040623754,592,0.0018803196384708637,1.4387950914984002,1.1333723248744627,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,未过本版数值门槛
C0039,碳达峰与综合节能政策,能源政策与治理,政策类群,能源治理与政策研究,True,False,109,418193,0.00026160623841287435,58,337646,0.00017306617044503153,48,294889,0.0001642597810772732,27,259776,0.00010570783890894135,25,242709,0.00010490200918201116,109,58,1.5115966207616787,3,133,44.333333333333336,0.0001476779301437487,1.7714646877717517,1.5115966207616787,0.23269563045664565,3,2,3,215,0.00019964406331172635,2,0,0.16666666666666666,147,285,72.0,2.0273972602739727,0.3370791590175759,0.00014954866548820079,1.7493050677440836,1.3586817856015885,5.866809979557752e-06,4.0741735969151055e-05,31.10554699537751,89.9191063174114,False,False,多年背景上持续抬升,2026Q2,1.8651092142143029,1.638596902085177,1.9990468618773385,1.568619493132905,1.6244835173070498,1.3953577007753488,1.8008674679933363,1.5272252002835622,0.7381725333182875,0.8819710612701498,40,0.00016310717148000628,96,0.00030624615208850356,1.877576254371153,1.3953577007753488,False,False,False,本轮尚无对应语义审阅；仅为数值候选,待专家复核,False,False,未通过或尚未完成核心范围审阅,未过本版数值门槛
